,season,episode,category,value,clue,answer
158,superjeopardy,"Super Jeopardy! show #11 - Saturday, August 25, 1990",U.S. HISTORY,1000,Andrew Jackson was fighting against 50 ships commanded by Edw. Packenham when he won this 1815 battle,Battle of New Orleans
159,superjeopardy,"Super Jeopardy! show #11 - Saturday, August 25, 1990",BIBLICAL WOMEN,1000,"To the devout, this wife of King Ahab represented evil",Jezebel
160,superjeopardy,"Super Jeopardy! show #11 - Saturday, August 25, 1990",PHYSICAL SCIENCE,1000,"Greek for whom a theorem about right triangles is named, he was 1 of the 1st to think the Earth is round",Pythagoras
161,superjeopardy,"Super Jeopardy! show #11 - Saturday, August 25, 1990",ARTISTS,1000,In 1505 he was recalled to Rome to make a tomb for the Renaissance Pope Julius II,Michelangelo
162,superjeopardy,"Super Jeopardy! show #11 - Saturday, August 25, 1990",SHAKESPEARE,1000,This historical play dramatizes the events which led to England's break with the Roman Catholic church,Henry VIII
163,superjeopardy,"Super Jeopardy! show #11 - Saturday, August 25, 1990",INTERNATIONAL PARKS,1000,This Kenyan capital contains a 44-square-mile national park & game preserve,Nairobi
164,superjeopardy,"Super Jeopardy! show #11 - Saturday, August 25, 1990",U.S. HISTORY,1500,"In 1831 the Anti-Masonic Party held the first of these ever, to prepare for the 1832 election",(nominating) convention
165,superjeopardy,"Super Jeopardy! show #11 - Saturday, August 25, 1990",BIBLICAL WOMEN,1500,"Though in love with Rachel, Jacob was tricked into marrying this sister first",Leah
166,superjeopardy,"Super Jeopardy! show #11 - Saturday, August 25, 1990",PHYSICAL SCIENCE,1500,"The quantum theory of electrodynamics explains some phenomena in terms of these, not waves",particles
167,superjeopardy,"Super Jeopardy! show #11 - Saturday, August 25, 1990",ARTISTS,"DD: 7,000",Rockefeller Ctr. destroyed his “Man At The Crossroads” because of a Lenin look-alike in the mural,Diego Rivera
168,superjeopardy,"Super Jeopardy! show #11 - Saturday, August 25, 1990",SHAKESPEARE,1500,"In this play's first scene, dastardly deeds are done at the tomb of the Andronici",Titus Andronicus
169,superjeopardy,"Super Jeopardy! show #11 - Saturday, August 25, 1990",INTERNATIONAL PARKS,1500,Teide National Park in this Spanish archipelago is located on Tenerife Island,Canary Islands
170,superjeopardy,"Super Jeopardy! show #11 - Saturday, August 25, 1990",U.S. HISTORY,2000,The Platt Amendment of 1901 provided for the withdrawal of U.S. troops from this country,Cuba
171,superjeopardy,"Super Jeopardy! show #11 - Saturday, August 25, 1990",BIBLICAL WOMEN,2000,"A patron saint of cooks, she was the sister of Lazarus & Mary of Bethany",Martha
172,superjeopardy,"Super Jeopardy! show #11 - Saturday, August 25, 1990",PHYSICAL SCIENCE,2000,Any process by which neutral atoms become electrically charged is called this,ionizations
173,superjeopardy,"Super Jeopardy! show #11 - Saturday, August 25, 1990",ARTISTS,2000,He painted “The Transfiguration” & for 6 years directed the construction of St. Peter's Church in Rome,Raphael
174,superjeopardy,"Super Jeopardy! show #11 - Saturday, August 25, 1990",SHAKESPEARE,"DD: 9,000","He has 3 sons-in-law: the Duke of Albany, the Duke of Cornwall & the king of France",Lear
175,superjeopardy,"Super Jeopardy! show #11 - Saturday, August 25, 1990",INTERNATIONAL PARKS,2000,1 of 2 South American countries each having a park on its side of Iguacu Falls,Brazil (or Argentina)
176,superjeopardy,"Super Jeopardy! show #11 - Saturday, August 25, 1990",U.S. HISTORY,2500,William Jennings Bryan was elected to his first public office in this state,Nebraska
177,superjeopardy,"Super Jeopardy! show #11 - Saturday, August 25, 1990",BIBLICAL WOMEN,2500,"While in the land of Midian, he married Zipporah, a daughter of Jethro",Moses
178,superjeopardy,"Super Jeopardy! show #11 - Saturday, August 25, 1990",PHYSICAL SCIENCE,2500,2 of the 6 planetary probes launched by the U.S.,"Mariner & Voyager  (Ranger, Surveyor, Pioneer & Viking)"
179,superjeopardy,"Super Jeopardy! show #11 - Saturday, August 25, 1990",ARTISTS,2500,This ancient Greek's only surviving original sculpture is “Hermes & Dionysus”,Praxiteles
180,superjeopardy,"Super Jeopardy! show #11 - Saturday, August 25, 1990",SHAKESPEARE,2500,The renouncing of magic in this play is believed to be the bard's symbolic farewell to the stage,The Tempest
181,superjeopardy,"Super Jeopardy! show #11 - Saturday, August 25, 1990",INTERNATIONAL PARKS,2500,"This Mexico City park, which antedates Columbus is believed to be the oldest in the Americas",Chapultepec
182,superjeopardy,"Super Jeopardy! show #11 - Saturday, August 25, 1990",THE CALENDAR,,This month was formerly called Quintilis,July
183,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",“CAT”EGORY,200,A substance that speeds up a chemical reaction without being consumed itself is called this,catalyst
184,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",SEAS,200,"The early Romans called it mare nostrum, meaning “our sea”",Mediterranean
185,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",TOYS & GAMES,200,D. Gottlieb ws the company that introduced the first one with “flippers” in 1947,pinball machine
186,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",FAMOUS NAMES,200,"This aviator & aircraft manufacturer died in an airplane en route to Texas April 5, 1976",Howard Hughes
187,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",THE MOVIES,200,Edmund Gwenn won the 1947 “Best Supoporting Actor” Oscar for his portrayal of Kris Kringle in this film,Miracle on 34th Street
188,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",5-LETTER ANIMALS,200,"This “lazy” mammal of South America eats, sleeps & travels upside down in trees",sloth
189,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",“CAT”EGORY,400,"It's a tough, thin cord used for  stringing musical instruments & tennis rackets",catgut
190,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",SEAS,400,The Chinese call this sea the Hwang Hai,Yellow Sea
191,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",TOYS & GAMES,400,"If you can do the “sleeper” or go “walking the dog”, you're proficient with this toy",yo-yo
192,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",FAMOUS NAMES,400,In 1922  she published her book on etiquette aftr reading one that was riddled with errors,Emily Post
193,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",THE MOVIES,"DD: 1,000","[Video] It was filmed in Mexico by a Dutch director with an Austrian star [Video: Sharon Stone changes the view on a window with a touch and Arnold Schwarzenegger says, “Let's move to Mars.”]",Total Recall
194,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",5-LETTER ANIMALS,400,The giant variety of this sea mollusk may grow to  55 feet long,squid
195,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",“CAT”EGORY,600,"A raftlike pleasure boat with 2 hulls, it can be powered by sail or motor",catamaran
196,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",SEAS,600,In 1969 oil was struck in the Efofisk Field in Norway's sector of this sea,North Sea
197,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",TOYS & GAMES,600,The word game in which the loser goes to the gallows,hangman
198,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",FAMOUS NAMES,600,In 1938 this British P.M. used the expressions “Peace with honor“ & “Peace for our time”,Neville Chamberlain
199,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",THE MOVIES,600,"Tarzan co-star, now 55, who drinks a beer a day & lives with a man in Newbury Park, California",Cheeta
200,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",5-LETTER ANIMALS,600,Europeans know this largest member of the deer family as the elk; we call it this,moose
201,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",“CAT”EGORY,800,Many early Christians buried their dead in this series of underground vaults or room,catacombs
202,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",SEAS,800,"Aquaba, Jordan's only port, is on an arm of this sea",Red Sea
203,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",TOYS & GAMES,800,"This ancient game, played with “stones”, is called trictrac in French",backgammon
204,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",FAMOUS NAMES,800,"In 1907 she opened her first “casa dei bambini”, a school for the children of a Roman slum",(Maria) Montessori
205,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",THE MOVIES,800,1979 Oscar-nominated film that climaxed in a bicycle race at Indiana University,Breaking Away
206,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",5-LETTER ANIMALS,800,Some perfumes are made from the musk of this catlike animal found in Africa & Asia,civet
207,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",“CAT”EGORY,1000,"To cry or screech like a cat in heat, or to have a noisy quarrel",caterwaul
208,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",SEAS,1000,"Except for Zmeiny off the Danube delta, this sea is virtually devoid of islands",Black Sea
209,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",TOYS & GAMES,1000,The name of this game is from the Latin for “the Lord”,dominoes
210,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",FAMOUS NAMES,1000,"32 years after he was elected governor of Tennessee, he was elected governor of Texas",Sam Houston
211,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",THE MOVIES,1000,"British actor who played J. Algernon Hawthorne in “It's a Mad, Mad, Mad, Mad World”",Terry-Thomas
212,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",5-LETTER ANIMALS,1000,"Found in Africa, this giraffe relative has a reddish-brown body, white face & striped legs",okapi
213,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",THE 19TH CENTURY,500,This nationalist movement was founded by Jews at an int'l congress in 1897 in Switzerland,Zionism
214,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",SCIENTISTS,500,"Some scholars say his first wife, Mileva, deserves some credit for his theory of relativity",(Albert) Einstein
215,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",BALLET,500,Baryshnikov said the ballet about this “Steadfast Tin” toy is one of his favorites,Soldier
216,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",WORLD LITERATURE,500,"After he returned to Venice in 1295, he wrote stories of his travels to the Orient",Marco Polo
217,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",TRAVEL & TOURISM,500,"At the highland games in Scotland you might see someone skirl, which is to play these",bagpipes
218,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",DEM BONES,500,World Book lists the complete set of 32 of these as part of the skeletal system,teeth
219,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",THE 19TH CENTURY,1000,The 2nd Hawaiian king with this name went to England & died there of measles in 1824,Kamehameha
220,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",SCIENTISTS,1000,"Frank Press, an authority on the earth's crust, was this president's science advisor from 1977-80",Jimmy Carter
221,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",BALLET,1000,In 1958 F. Ashton created his ballet “Ondine” for this great dame of British ballet,Margot Fonteyn
222,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",WORLD LITERATURE,1000,In Norse legend the 2 children in this nursery rhyme were captured by the moon while drawing water,Jack and Jill
223,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",TRAVEL & TOURISM,1000,"To visit the oldest public park in the U.S., common sense tells you to go to this city",Boston
224,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",DEM BONES,1000,"A hockey player wears guards to protect the tibia, better known as this",shin
225,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",THE 19TH CENTURY,1500,In 1864 he founded the International Working Men's Association in London,Karl Marx
226,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",SCIENTISTS,1500,"This monk, known for his pea plants, flunked his exam for teacher certification",Mendel
227,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",BALLET,1500,"After this great dancer married in 1913, Diaghilev dismissed him from his company",Nijinsky
228,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",WORLD LITERATURE,1500,"Maud Gonne, an Irish patriot & philanthropist, was the heroine of several poems by this Irishman",(William Butler) Yeats
229,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",TRAVEL & TOURISM,1500,"By popular demand, the first 5-star hotel in Ulan Bator is being named after this historic figure",Genghis Khan
230,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",DEM BONES,1500,"Of the 3 kinds of movable joints, the hip joints are this type",ball (and socket) joints
231,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",THE 19TH CENTURY,"DD: 5,000","The Groot Trek was a migration of about 12,000 members of this group in defiance of the British government",Boers
232,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",SCIENTISTS,2000,This Italian's experiments with electricity & animal tissue helped Volta develop the battery,(Luigi) Galvani
233,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",BALLET,2000,This ballerina defected to the west in 1970 & staged her own production of “La Bayadere” in 1974,Natalia Makarova
234,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",WORLD LITERATURE,2000,"Before Petrarch wrote love poems to Laura, Dante wrote his to her",Beatrice
235,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",TRAVEL & TOURISM,2000,G. Hamilton could visit the cities of Hamilton & St. George in these islands; 2 hours from New York,Bermuda
236,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",DEM BONES,"DD: 6,000",Extending off the metacarpals are these bones that form the fingers,phalanges
237,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",THE 19TH CENTURY,2500,This Austrian prince masterminded the negotiations at the Congress of Vienna,Metternich
238,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",SCIENTISTS,2500,"He may have been the “Father of Modern Chemistry”, but the French guillotined him anyway",Lavoisier
239,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",BALLET,2500,In 1942 audience members left this composer's “Gayane” humming the “Sabre Dance”,Khachaturian
240,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",WORLD LITERATURE,2500,"“Eugene Onegin”, a novel written in verse, is considered this Russian poet's masterpiece",Pushkin
241,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",TRAVEL & TOURISM,2500,This Caribbean isle is divided between France & Holland; hence its name is spelled 2 ways,St. Martin
242,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",DEM BONES,2500,"This passes through a opening in the occipital bone, the back plate of the skull",spinal cord
243,superjeopardy,"Super Jeopardy! show #10 - Saturday, August 18, 1990",THE DECLARATION OF INDEPENDENCE,,A member of this famous family proposed it and he and his brother signed it for Virginia,Lee
244,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",CURRENT EVENTS,200,Animal-rights activists have accused the navy of using these mammals as underwater “hit men”,dolphins
245,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",NON-POTENT POTABLES,200,"To make lemon juice into lemonade, these 2 ingredients must be added",sugar and water
246,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",SPORTS,200,In May 1990 this Lakers player became the first guard in NBA history to win 3 MVP awards,Magic Johnson
247,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",PROVERBS,200,"“East, west”, this “is best”",home
248,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",WORLD CAPITALS,200,King Christian IV built the Round Tower in this Danish capital as an astronomical observatory,Copenhagen
249,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",ODDS & ENDS,200,"The huge African goliath frogs entered in this May 1990 event in Angels Camp, CA. lost big",Calaveras County frog jumping contest
250,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",CURRENT EVENTS,400,"After Lithuania & Estonia, it became the final Baltic republic to proclaim its independence",Latvia
251,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",NON-POTENT POTABLES,400,"This powder mixed with milk is made from ground, kiln-dried, sprouted barley",malt
252,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",SPORTS,400,"In 1978 he won the heavyweight boxing title; 7 years later, his brother Michael did the same",(Leon) Spinks
253,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",PROVERBS,400,"“The nearer” this, “the sweeter the flesh”",the bone
254,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",WORLD CAPITALS,400,Yarralumla House in this Australian capital is the residence of the governor-general,Canberra
255,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",ODDS & ENDS,400,"The pluribus, or many, in our motto “E Pluribus Unum” originally referred to this number",13
256,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",CURRENT EVENTS,600,"In March, for the first time, it reached $3 trillion",national debt
257,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",NON-POTENT POTABLES,600,"The color of this coffee drink reminded Italians of the color of a monk's habit, hence its name",cappuccino
258,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",SPORTS,600,1 of 3 jockeys who have won the Kentucky Derby 4 or more times,Willie Shoemaker (Bill Hartack or Eddie Arcaro)
259,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",PROVERBS,600,Alexander Pope's “Essay on Criticism” gave us this proverb on the recklessness of fools,fools rush in where angels fear to tread
260,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",WORLD CAPITALS,600,The name of Martinque's capital includes the name of this country which colonized it,Fort-de-France
261,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",ODDS & ENDS,600,Though she stopped wearing those pantaloons in 1859 her name is still synonymous with them,(Amelia) Bloomer
262,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",CURRENT EVENTS,800,"For health reasons, she stepped down as head of the Missionaries of Charity",Mother Teresa
263,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",NON-POTENT POTABLES,800,"Introduced into Spain by Cortes, in the 17th century it became a fashionable drink",chocolate
264,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",SPORTS,800,This Oakland A's pitcher was the only man with 3 20-win seasons in the 1980s,Dave Stewart
265,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",PROVERBS,800,One of these “is never known till needed” & one “to all is” one “to none”,friend
266,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",WORLD CAPITALS,800,The churches & convents in this capital of Ecuador are renowned for their art treasures,Quito
267,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",ODDS & ENDS,800,"On May 5, 1960 the U.S. claimed it was a weather plane",U2
268,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",CURRENT EVENTS,1000,"In an upset victory, she was voted in as Nicaragua's new president",(Violeta) Chamorro
269,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",NON-POTENT POTABLES,1000,"Named for the peer it was created for, this black tea is often flavored with oil of bergamot",Earl Grey
270,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",SPORTS,1000,"Randy Barnes, world record holder in this event, has licensed plates that read “80 feet”",shot put
271,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",PROVERBS,1000,“No man is” one of these “to his valet”,hero
272,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",WORLD CAPITALS,"DD: 1,000","The mausoleum of Kemal Attaturk in this city wasn't completed until 1953, 15 years after his death",Ankara
273,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",ODDS & ENDS,1000,"After digging about 76 million cubic yards of earth to build a Panama canal, his firm went bankrupt in 1889",Ferdinand de Lesseps
274,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",PSYCH 103,500,In 1938 this biologist was asked to teach a course on sex & marriage at Indiana Univ.,Kinsey
275,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",ANCIENT HISTORY,500,By 221 B.C. the Ch'in state had defeated the Ch'u to form this country's 1st unified empire,China
276,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",AUTHORS,500,Ellis Weiner is listed as the co-author of her “Mayflower Manners”,Sydney Biddle Barrows
277,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",ROCKS & MINERALS,500,Originally these were quartz pebbles found in the Rhine River,rhinestones
278,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",PRESIDENTS,500,"A month after taking office, he granted former president Nixon a full pardon",Ford
279,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",SAMMY DAVIS JR.,500,"3-letter title of Sammy's last film, or a type of dancing at which he excelled",tap
280,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",PSYCH 103,1000,The digit-span test doesn't measure the width of your hand but how many of these you can recall,numbers
281,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",ANCIENT HISTORY,1000,"Linus, the second to hold this office, reigned circa 69-79 A.D.",pope
282,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",AUTHORS,1000,"This marine biologist also wrote “The Sea Around Us”, but she's better known for “Silent Spring”",(Rachel) Carson
283,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",ROCKS & MINERALS,1000,There are deposits of this type of coal under half of West Virginia,bituminous
284,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",PRESIDENTS,1000,His sudden death in 1923 led some to believe that he had been poisoned by his wife,Harding
285,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",SAMMY DAVIS JR.,1000,"After he nearly died in an auto accident, Sammy converted to this religion",Judaism
286,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",PSYCH 103,1500,Swiss psychiatrist who said there is a “collective unconscious” shared by all manking,(Carl Gustav) Jung
287,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",ANCIENT HISTORY,1500,The Seleucid Kingdom which once stretched from Thrace to India was a fragment of his empire,Alexander the Great
288,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",AUTHORS,1500,His reporting job in D.C. provided him with material for his novel “Advise and Consent”,(Allen) Drury
289,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",ROCKS & MINERALS,1500,Some of these fine-grained laminated sedimentary rocks are a source of oil,shales
290,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",PRESIDENTS,1500,"After his son Willie died, he participated in several seances to try to contact him",Abraham Lincoln
291,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",SAMMY DAVIS JR.,DD: 50,"This song, a hit for Sammy in 1969, was played at his memorial service: [Audio] Whether I'm right or whether I'm wrong..","""I\'ve Gotta Be Me"""
292,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",PSYCH 103,"DD: 11,500","In this type of study, first done at McGill Univ., students were paid to feel, see, hear & touch nothing",sense deprivation
293,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",ANCIENT HISTORY,2000,"Almost all of the Roman supply of this metal came from Cyprus, so they named it for the island",copper
294,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",AUTHORS,2000,"He grew up in Hollywood & hist first novel, “What Makes Sammy Run?”, was about an amoral studio exec",(Budd) Schulberg
295,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",ROCKS & MINERALS,2000,"Connemara, Ireland is famous for the green-streaked variety of this stone",marble
296,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",PRESIDENTS,2000,"His wife, M.W. Skelton, died 18 years before he took office, making him the 1st widower president",Thomas Jefferson
297,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",SAMMY DAVIS JR.,2000,The 1956 musical that Sammy starred in wasn't “Mr. Entertainment” but “Mr.” this,Wonderful
298,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",PSYCH 103,2500,John B. Watson founded this school of psychology that studies human actions and reactions,behaviorism
299,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",ANCIENT HISTORY,2500,Cambyses II of this country ruled Egypt during its 27th dynasty,Persia
300,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",AUTHORS,2500,When he won his Nobel Prize this author of “100 Years of Solitude” said Faulkner influenced him,(Gabriel Garcia) Marquez
301,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",ROCKS & MINERALS,2500,"Now under the Coronation Chair, this stone came to England from Scotland",Stone of Scone
302,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",PRESIDENTS,2500,He's nicknamed the “Era of Good Feeling President”,Monroe
303,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",SAMMY DAVIS JR.,2500,Sammy performed in vaudeville with his father & his “adopted uncle” in this trio,Will Mastin
304,superjeopardy,"Super Jeopardy! show #9 - Saturday, August 11, 1990",THE CIVIL WAR,,"Re-admitted to the Union under Andrew Johnson, this Confederate state avoided Reconstruction",Tennessee
305,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",1989,200,"With Voyager 2's 1989 trip to Neptune, this is the only known planet not visited by spacecraft",Pluto
306,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",RELIGION,200,Pakistan was established as a haven for members of this religion,Islam
307,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",POTPOURRI,200,"Organization which sponsors ""The Great American Smokeout""",the American Cancer Society
308,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",TV SITCOMS,200,"The only word spoken by these 2 characters in ""Newhart""s 8-year run was ""Quiet!"" in the last episode",Darryl & my other brother Darryl
309,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",DESERTS,200,"Snow sometimes falls on this, Asia's largest desert",the Gobi
310,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990","""X"", ""Y"", ""Z""",200,"In computer terms it means to erase, in science fiction terms, to hit someone with a ray gun",zap
311,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",1989,400,"Time Magazine's January 23, 1989 cover referred to this woman as ""The Silver Fox""",Barbara Bush
312,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",RELIGION,"DD: 1,800","On February 17, 1966 Pope Paul VI reduced the Lenten Fast to these 2 days",Good Friday & Ash Wednesday
313,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",POTPOURRI,400,In 1966 these taxes were declared unconstitutional as a requirement for voting,poll taxes
314,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",TV SITCOMS,400,"This actor's only Emmy nomination was for his role as Buddy Sorrell in ""The Dick Van Dyke Show""",Morey Amsterdam
315,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",DESERTS,400,"Flat-topped mountains that are features of some deserts & are named after the Spanish word for ""table""",a mesa
316,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990","""X"", ""Y"", ""Z""",400,"For silent film star Francis X. Bushman, ""X."" marked the spot for this middle name",Xavier
317,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",1989,600,"On Sept. 20, 1989 he was sworn in as the new President of South Africa",de Klerk
318,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",RELIGION,600,The Augsburg Confession of 1530 sets forth the basic tenets of this denomination,Lutheranism
