,season,episode,category,value,clue,answer
2089,6,"Show #1328 - Wednesday, May 16, 1990",FOREIGN WORDS & PHRASES,$400,This Italian word is a musical direction for something you must play; it's obligatory,obbligato
2090,6,"Show #1328 - Wednesday, May 16, 1990",POLI SCI,$600,A group of party policy makers or the meeting they attend to set policies,Caucus
2091,6,"Show #1328 - Wednesday, May 16, 1990",PLAYWRIGHTS,$600,"This actor-playwright played Dolly Parton's husband in ""Steel Magnolias""",Sam Shepard
2092,6,"Show #1328 - Wednesday, May 16, 1990",MOUNTAINS,$600,The Matterhorn isn't the tallest Alp in this country; Dufourspitze Peak is about 500 ft. higher,Switzerland
2093,6,"Show #1328 - Wednesday, May 16, 1990",TITLES,$600,"This naval rank comes from the Arabic for ""commander of the sea""",Admiral
2094,6,"Show #1328 - Wednesday, May 16, 1990",U.S. HISTORY,$600,"Ray Ginger's book ""Six Days Or Forever?"" covers this famous 1925 Tennessee trial",Scopes Trial
2095,6,"Show #1328 - Wednesday, May 16, 1990",FOREIGN WORDS & PHRASES,$600,"This battle cry is Japanese for ""10,000 Years"", as in ""May you live 10,000 Years""",Banzai
2096,6,"Show #1328 - Wednesday, May 16, 1990",POLI SCI,$800,"They wrote, ""The history of all hitherto existing society is the history of class struggles""",Marx & Engels
2097,6,"Show #1328 - Wednesday, May 16, 1990",PLAYWRIGHTS,"DD: $1,000","Sophocles, Aeschylus & this man are regarded as the 3 greatest ancient Greek tragedians",Euripides
2098,6,"Show #1328 - Wednesday, May 16, 1990",MOUNTAINS,$800,"Climbers are challenged by the sheer face of this granite monolith rising 3,593 ft. above Yosemite Valley",El Capitan
2099,6,"Show #1328 - Wednesday, May 16, 1990",TITLES,$800,"This title once used only for men can now be used on letters sent to women, especially lawyers",Esquire
2100,6,"Show #1328 - Wednesday, May 16, 1990",U.S. HISTORY,$800,In 1865 he was granted a patent for his car designed with upper & lower berths,George Pullman
2101,6,"Show #1328 - Wednesday, May 16, 1990",FOREIGN WORDS & PHRASES,$800,"Originally applied to a follower of Lenin, it literally means ""one of the majority""",Bolshevik
2102,6,"Show #1328 - Wednesday, May 16, 1990",POLI SCI,DD: $500,"Mao Tse-tung said, ""All reactionaries are"" these ""...terrifying, but in reality are not so powerful""",Paper tigers
2103,6,"Show #1328 - Wednesday, May 16, 1990",PLAYWRIGHTS,$1000,"19th Century Russian novelist who wrote the play ""A Month in the Country""; ""Fathers & Sons"" might enjoy it",Ivan Turgenev
2104,6,"Show #1328 - Wednesday, May 16, 1990",MOUNTAINS,$1000,Mount Everest is located on an undemarcated border between these 2 countries,Nepal & Tibet
2105,6,"Show #1328 - Wednesday, May 16, 1990",TITLES,$1000,"This European title comes from the Latin for ""leader"" & ranks just below a prince",Duke
2106,6,"Show #1328 - Wednesday, May 16, 1990",U.S. HISTORY,$1000,"Laws designed to maintain racial segregation were nicknamed this, after a minstrel show character",Jim Crow Laws
2107,6,"Show #1328 - Wednesday, May 16, 1990",FOREIGN WORDS & PHRASES,$1000,"Papier-mache means ""chewed paper"", & ""papier colle"", also known as collage, means this",Glued paper
2108,6,"Show #1328 - Wednesday, May 16, 1990",GEOGRAPHY,,"It's the only country whose name begins with ""A"", but doesn't end with ""A""",Afghanistan
2109,6,"Show #1327 - Tuesday, May 15, 1990",1983,$100,At Christmas time parents shelled out a lot of lettuce for these one-of-a-kind dolls,Cabbage Patch Kids
2110,6,"Show #1327 - Tuesday, May 15, 1990",COLORS,$100,"Whether you spell it with an ""A"" or an ""E"", it describes any achromatic color between white & black",Gray/grey
2111,6,"Show #1327 - Tuesday, May 15, 1990",4-LETTER WORDS,$100,You can do this from grace or on your face,Fall
2112,6,"Show #1327 - Tuesday, May 15, 1990",MATHEMATICS,$100,Statisticians make predictions based on the theory & laws of this,Probability
2113,6,"Show #1327 - Tuesday, May 15, 1990",ODDS & ENDS,$100,"From the Latin ""to sleep"", it's a building where collegians sleep",Dormitory
2114,6,"Show #1327 - Tuesday, May 15, 1990",ADAM & EVE,$100,"When called on the carpet, Adam blamed Eve, & Eve blamed him",The Serpent
2115,6,"Show #1327 - Tuesday, May 15, 1990",1983,$200,"Anne Burford resigned as head of the EPA, & he resigned as Secretary of the Interior",James Watt
2116,6,"Show #1327 - Tuesday, May 15, 1990",COLORS,$200,Shade of green that Princess Grace might have worn since it's named for an Irish family,Kelly
2117,6,"Show #1327 - Tuesday, May 15, 1990",4-LETTER WORDS,$200,"A witch's concoction, whether or not it contains coffee, tea or beer",Brew
2118,6,"Show #1327 - Tuesday, May 15, 1990",MATHEMATICS,$200,The semicircular instrument used to measure & construct angles is called this,Protractor
2119,6,"Show #1327 - Tuesday, May 15, 1990",ODDS & ENDS,$200,"In ""Paul Revere's Ride"", the number of lamps that burn in the belfry of the Old North Church",2
2120,6,"Show #1327 - Tuesday, May 15, 1990",ADAM & EVE,$200,"God reminded Adam that this ""Thou art, unto"" it ""shalt thou return""",Dust
2121,6,"Show #1327 - Tuesday, May 15, 1990",1983,$300,The Disneyland near this capital city opened in April,Tokyo
2122,6,"Show #1327 - Tuesday, May 15, 1990",COLORS,$300,"A person in a rage is said to ""see"" this color",Red
2123,6,"Show #1327 - Tuesday, May 15, 1990",4-LETTER WORDS,$300,A walking stick that probably isn't made of candy,Cane
2124,6,"Show #1327 - Tuesday, May 15, 1990",MATHEMATICS,$300,Degrees of latitude are further broken down into these divisions,Minutes & seconds
2125,6,"Show #1327 - Tuesday, May 15, 1990",ODDS & ENDS,$300,"He wrote a biography of his grandfather, the artist Ford Madox Brown",Ford Madox Ford
2126,6,"Show #1327 - Tuesday, May 15, 1990",ADAM & EVE,DD: $500,"They could eat of the Tree of Life, but the Tree of the Knowledge of this was off limits",Good and evil
2127,6,"Show #1327 - Tuesday, May 15, 1990",1983,$400,In October U.S. forces invaded this Caribbean island,Grenada
2128,6,"Show #1327 - Tuesday, May 15, 1990",COLORS,$400,Maize is a shade of this color,Yellow
2129,6,"Show #1327 - Tuesday, May 15, 1990",4-LETTER WORDS,$400,"A repast, or the ground-up seeds of a grain",Meal
2130,6,"Show #1327 - Tuesday, May 15, 1990",MATHEMATICS,$400,Number of zeros to the right of the decimal point in the number one ten-thousandth,3
2131,6,"Show #1327 - Tuesday, May 15, 1990",ODDS & ENDS,$400,In 1778 Capt. George Vancouver named Prince William Sound in honor of one of this king's sons,George III
2132,6,"Show #1327 - Tuesday, May 15, 1990",ADAM & EVE,$400,"According to Genesis, Adam gave these to the animals & later gave one to his wife",Names
2133,6,"Show #1327 - Tuesday, May 15, 1990",1983,$500,NASA verified that the meteorite found under the ice in Antarctica came from this celestial body,Moon
2134,6,"Show #1327 - Tuesday, May 15, 1990",COLORS,$500,The shortest wavelength of the visible color spectrum is this color,Violet
2135,6,"Show #1327 - Tuesday, May 15, 1990",4-LETTER WORDS,$500,"To meditate upon something -- Terpsichore, for example",Muse
2136,6,"Show #1327 - Tuesday, May 15, 1990",MATHEMATICS,$500,A set with no elements is described as this,Null/empty
2137,6,"Show #1327 - Tuesday, May 15, 1990",ODDS & ENDS,$500,"The Treaty of Vereeniging signed in Pretoria on May 31, 1902 officially ended this war",The Boer War
2138,6,"Show #1327 - Tuesday, May 15, 1990",ADAM & EVE,$500,"Adam was a young 130 when he begat him, his third son",Seth
2139,6,"Show #1327 - Tuesday, May 15, 1990",SCIENTISTS,$200,He worked in the Dept. of Internal Medicine at Vienna's General Hospital before moving to the psychiatric clinic,Sigmund Freud
2140,6,"Show #1327 - Tuesday, May 15, 1990",CLASSICAL MUSIC,$200,"He also composed oratorios & operas, & felt the operettas he wrote with Gilbert were frivolous",Sir Arthur Sullivan
2141,6,"Show #1327 - Tuesday, May 15, 1990",FOOD,$200,"Described as an unsweetened doughnut with rigor mortis, it's often served with lox & cream cheese",Bagel
2142,6,"Show #1327 - Tuesday, May 15, 1990",WORLD CITIES,$200,The silver baron Jose de la Borda laid out the famous Borda Gardens in Cuernavaca in this country,Mexico
2143,6,"Show #1327 - Tuesday, May 15, 1990",ANTHROPOLOGY,$200,"Last name of famous anthropologist family Louis, Mary & their son Richard",Leakey
2144,6,"Show #1327 - Tuesday, May 15, 1990",BOOKS ON TAPE,$200,"Not that you asked, this ""60 Minutes"" curmudgeon reads his own book ""Not That You Asked...""",Andy Rooney
2145,6,"Show #1327 - Tuesday, May 15, 1990",SCIENTISTS,$400,Dmitri Mendeleyev developed this chemical classification system in Russia in the 1860s,Periodic Table of Elements
2146,6,"Show #1327 - Tuesday, May 15, 1990",CLASSICAL MUSIC,"DD: $1,000","The music of this country's national anthem is attributed to a native son, Mozart",Austria
2147,6,"Show #1327 - Tuesday, May 15, 1990",FOOD,$400,"From the old French word for ""ham"", it makes a nice sandwich combined with lettuce & tomato",Bacon
2148,6,"Show #1327 - Tuesday, May 15, 1990",WORLD CITIES,$400,The Gaelic name for this capital city is Baile Atha Cliath,Dublin
2149,6,"Show #1327 - Tuesday, May 15, 1990",ANTHROPOLOGY,$400,"Margaret Mead studied teenagers in Samoa, & this woman studied ""Gorillas In The Mist""",Dian Fossey
2150,6,"Show #1327 - Tuesday, May 15, 1990",BOOKS ON TAPE,$400,"This ""Lou Grant"" star recorded Margaret Truman's ""Murder At the Kennedy Center""",Ed Asner
2151,6,"Show #1327 - Tuesday, May 15, 1990",SCIENTISTS,$600,"1st U.S. woman astronomer, M. Mitchell, found these solar phenomena are whirling cavities, not clouds",Sunspots
2152,6,"Show #1327 - Tuesday, May 15, 1990",CLASSICAL MUSIC,$600,"He burned the score of his 5-act opera ""Ivan IV"" before ""Carmen"" made him a success",Georges Bizet
2153,6,"Show #1327 - Tuesday, May 15, 1990",FOOD,$600,"As its signs indicate, a Baskin-Robbins ice cream store offers at least this many flavors",31
2154,6,"Show #1327 - Tuesday, May 15, 1990",WORLD CITIES,$600,"Named for one of the colleges at Oxford, this major New Zealand city has a religious name",Christchurch
2155,6,"Show #1327 - Tuesday, May 15, 1990",ANTHROPOLOGY,$600,Excavations in Newfoundland show evidence of a visit by these people around 1000 A.D.,Vikings
2156,6,"Show #1327 - Tuesday, May 15, 1990",BOOKS ON TAPE,$600,"This columnist taped her own book ""Family - The Ties That Bind...And Gag!""",Erma Bombeck
2157,6,"Show #1327 - Tuesday, May 15, 1990",SCIENTISTS,$800,"It's said he 1st saw a published copy of his ""On the Revolutions of the Celestial Spheres"" the day he died",Nicolaus Copernicus
2158,6,"Show #1327 - Tuesday, May 15, 1990",CLASSICAL MUSIC,$800,"Ibsen asked this Norwegian to compose the music for the stage version of ""Peer Gynt""",Edvard Grieg
2159,6,"Show #1327 - Tuesday, May 15, 1990",FOOD,$800,"Saffron-flavored Spanish rice stew with meat, vegetables & seafood",Paella
2160,6,"Show #1327 - Tuesday, May 15, 1990",WORLD CITIES,$800,"Antananarivo is the largest city on this, the world's fourth largest island",Madagascar
2161,6,"Show #1327 - Tuesday, May 15, 1990",ANTHROPOLOGY,$800,"The 2 major fields of anthropology are ""physical"" & this",Cultural
2162,6,"Show #1327 - Tuesday, May 15, 1990",BOOKS ON TAPE,$800,"""Polar Star"", Martin Cruz Smith's sequel to this novel is now available on tape","""Gorky Park"""
2163,6,"Show #1327 - Tuesday, May 15, 1990",SCIENTISTS,$1000,"17th C. Dutchman noted for his work with the microscope & called the ""Father of Microbiology""",Anton van Leeuwenhoek
2164,6,"Show #1327 - Tuesday, May 15, 1990",CLASSICAL MUSIC,$1000,"In 1886 he completed his third symphony & ""Carnival of the Animals""",Camille Saint-Saens
2165,6,"Show #1327 - Tuesday, May 15, 1990",FOOD,$1000,This type of cucumber is only grown under artificial conditions in hothouses,English/burpless/seedless
2166,6,"Show #1327 - Tuesday, May 15, 1990",WORLD CITIES,$1000,"Mombasa, which lies on an island in the Indian Ocean, is the main port of this E. African country",Kenya
2167,6,"Show #1327 - Tuesday, May 15, 1990",ANTHROPOLOGY,DD: $500,Eugene Dubois thought there'd be fossils of Homo Erectus in the East Indies & found them on this island,Java
2168,6,"Show #1327 - Tuesday, May 15, 1990",BOOKS ON TAPE,$1000,"If you want to know what this ""Rage Of Angels"" novelist sounds like, catch him reading ""The Sands Of Time""",Sidney Sheldon
2169,6,"Show #1327 - Tuesday, May 15, 1990",THE NOBEL PRIZE,,This winner of the 1970 Nobel Literature Prize was born in 1918 into a family of Cossack intellectuals,Aleksandr Solzhenitsyn
2170,6,"Show #1326 - Monday, May 14, 1990",WORD ORIGINS,$100,"This name for an earthenware beer mug is German for ""stone""",Stein
2171,6,"Show #1326 - Monday, May 14, 1990",COMIC BOOKS,$100,"In addition to toys & a cartoon series, this comedy cop school series has spawned a Marvel comic",Police Academy
2172,6,"Show #1326 - Monday, May 14, 1990",ECONOMICS,$100,"Economists say if the rate of this is 2 or 3% a year, it's normal; if it's ""galloping"", it's bad",Inflation
2173,6,"Show #1326 - Monday, May 14, 1990",HOLIDAYS & OBSERVANCES,$100,"The most candy bought for a holiday is for this springtime one, not Valentine's Day",Easter
2174,6,"Show #1326 - Monday, May 14, 1990",U.S. GEOGRAPHY,$100,This river that rises at Lake Itasca drains about 1/8 of the North American continent,Mississippi River
2175,6,"Show #1326 - Monday, May 14, 1990",ACCORDING TO PEOPLE,$100,"When Pat Sajak got married, People quoted her as saying, ""Th*y'll l*v* happ*ly *v*r aft*r!""",Vanna White
2176,6,"Show #1326 - Monday, May 14, 1990",WORD ORIGINS,$200,"Italian for ""first lady"", it can refer to a temperamental woman or man",Prima donna
2177,6,"Show #1326 - Monday, May 14, 1990",COMIC BOOKS,$200,"After DC killed off Jason Todd, Tim Drake was written in to become this red-breasted hero",Robin
2178,6,"Show #1326 - Monday, May 14, 1990",ECONOMICS,$200,"After deducting all expenses from your gross profit, you're left with this",Net
2179,6,"Show #1326 - Monday, May 14, 1990",HOLIDAYS & OBSERVANCES,$200,The New Year's Day of this calendar can fall between our January 20 & February 20,Chinese calendar
2180,6,"Show #1326 - Monday, May 14, 1990",U.S. GEOGRAPHY,$200,"Of New York City's 5 boroughs, the one that is New York County",Manhattan
2181,6,"Show #1326 - Monday, May 14, 1990",ACCORDING TO PEOPLE,$200,"People said this late star's ""slapstick made her the greatest comedienne of all time.""",Lucille Ball
2182,6,"Show #1326 - Monday, May 14, 1990",WORD ORIGINS,$300,"From the Latin for ""worm"", it's defined simply as ""animals obnoxious to man""",Vermin
2183,6,"Show #1326 - Monday, May 14, 1990",COMIC BOOKS,$300,Getting caught in a gamma bomb blast in 1989 turned him from green to gray & boosted his intelligence,The Hulk
2184,6,"Show #1326 - Monday, May 14, 1990",ECONOMICS,$300,Holders of this type of stock take precedence over common stock holders,Preferred
2185,6,"Show #1326 - Monday, May 14, 1990",HOLIDAYS & OBSERVANCES,$300,"Bennington Battle Day, August 16th, is a legal holiday in this New England state",Vermont
2186,6,"Show #1326 - Monday, May 14, 1990",U.S. GEOGRAPHY,$300,This lake was created when Hoover Dam was built on the Colorado River,Lake Mead
2187,6,"Show #1326 - Monday, May 14, 1990",ACCORDING TO PEOPLE,$300,People said that Helen Gurley Brown wants Johnny Depp to pose nude for this magazine,Cosmopolitan
2188,6,"Show #1326 - Monday, May 14, 1990",WORD ORIGINS,$400,"From the Latin for ""hunger"", it's a period when food is extremely scarce",Famine
2189,6,"Show #1326 - Monday, May 14, 1990",COMIC BOOKS,"DD: $1,300",Crimefighting team seen here in their new incarnations for the 1990s:,The Green Hornet & Kato
2190,6,"Show #1326 - Monday, May 14, 1990",ECONOMICS,$400,This system is a direct exchange of goods or services without the use of money,Barter
2191,6,"Show #1326 - Monday, May 14, 1990",HOLIDAYS & OBSERVANCES,$400,The red or white rose is the official flower of this Sunday observance in June,Father\'s Day
2192,6,"Show #1326 - Monday, May 14, 1990",U.S. GEOGRAPHY,$400,In Kansas more people live in this city than in Topeka & Kansas City combined,Wichita
2193,6,"Show #1326 - Monday, May 14, 1990",ACCORDING TO PEOPLE,$400,"Naming him ""The Sexiest Man Alive (1989)"", People called him ""Older, balder...and better!""",Sean Connery
2194,6,"Show #1326 - Monday, May 14, 1990",WORD ORIGINS,$500,This Scottish cap was named for the hero of a Robert Burns poem,Tam O\' Shanter
2195,6,"Show #1326 - Monday, May 14, 1990",COMIC BOOKS,$500,"Fictional detective with his own mystery magazine, he recently guest sleuthed with the Maze Agency",Ellery Queen
2196,6,"Show #1326 - Monday, May 14, 1990",ECONOMICS,$500,"First American to win the Nobel Prize in Economics, he's the author of a widely used college textbook",Paul Samuelson
2197,6,"Show #1326 - Monday, May 14, 1990",HOLIDAYS & OBSERVANCES,$500,Flag Day is a legal holiday only in this state where Betsy Ross worked as a seamstress,Pennsylvania
2198,6,"Show #1326 - Monday, May 14, 1990",U.S. GEOGRAPHY,$500,The 1842 Webster-Ashburton Treaty fixed this state's border with New Brunswick,Maine
2199,6,"Show #1326 - Monday, May 14, 1990",ACCORDING TO PEOPLE,$500,"1 of ""The 25 Most Intriguing People"" of 1989, she celebrated her 31st birthday with Warren Beatty",Madonna
2200,6,"Show #1326 - Monday, May 14, 1990",FICTIONAL CHARACTERS,$200,"This captain of the Nautilus, whose name means ""no one"", disappears at the end of the novel",Captain Nemo
2201,6,"Show #1326 - Monday, May 14, 1990",EUROPEAN HISTORY,$200,"He didn't lead the march on Rome in 1922; he waited in Milan until he got the ""all clear"" & then went",Benito Mussolini
2202,6,"Show #1326 - Monday, May 14, 1990",COLLEGES & UNIVERSITIES,$200,"Transylvania U., the oldest university west of the Alleghenies, is in Lexington in this state",Kentucky
2203,6,"Show #1326 - Monday, May 14, 1990",QUOTES,$200,"According to Jonathan Swift, these ""and piecrust are made to be broken.""",Promises
2204,6,"Show #1326 - Monday, May 14, 1990",BIOLOGY,$200,"Of all mammals, this one takes longest to mature",Man (humans)
2205,6,"Show #1326 - Monday, May 14, 1990",MUSICAL INSTRUMENTS,$200,In the '30s Laurens Hammond patented the 1st commercially practical electronic one of these,Organ
2206,6,"Show #1326 - Monday, May 14, 1990",FICTIONAL CHARACTERS,$400,"John is a Shakespeare-quoting ""savage"" found on a N.M. reservation in this Huxley novel","""Brave New World"""
2207,6,"Show #1326 - Monday, May 14, 1990",EUROPEAN HISTORY,$400,"Noted for saying ""I am the state,"" he ruled France for 72 years, 1643-1715",Louis XIV
2208,6,"Show #1326 - Monday, May 14, 1990",COLLEGES & UNIVERSITIES,$400,"A white oak at this New Brunswick, N.J. school supposedly inspired J. Kilmer to write ""Trees""",Rutgers
2209,6,"Show #1326 - Monday, May 14, 1990",QUOTES,$400,"H.L. Mencken defined it as ""The inner voice which warns us that someone may be looking""",Conscience
2210,6,"Show #1326 - Monday, May 14, 1990",BIOLOGY,$400,The human body's largest bone,Femur
2211,6,"Show #1326 - Monday, May 14, 1990",MUSICAL INSTRUMENTS,$400,"The Highland version of this instrument has a blowpipe, a chanter & 3 drones",Bagpipes
2212,6,"Show #1326 - Monday, May 14, 1990",FICTIONAL CHARACTERS,$600,"In wooing her, Siegfried was standing in for someone else, & when she found out, she killed him",Brunhilde
2213,6,"Show #1326 - Monday, May 14, 1990",EUROPEAN HISTORY,$600,Romania was one Warsaw Pact country that didn't participate in the 1968 invasion of this country,Czechoslovakia
2214,6,"Show #1326 - Monday, May 14, 1990",COLLEGES & UNIVERSITIES,$600,This school color of Syracuse gives its teams their nickname,Orange (Orangemen)
2215,6,"Show #1326 - Monday, May 14, 1990",QUOTES,$600,"""Love & Death"" director who said, ""It's not that I'm afraid to die; I just don't want to be there when it happens.""",Woody Allen
2216,6,"Show #1326 - Monday, May 14, 1990",BIOLOGY,"DD: $1,000",In 1956 scientists determined a normal human cell has this many chromosomes,46
2217,6,"Show #1326 - Monday, May 14, 1990",MUSICAL INSTRUMENTS,$600,"In 1709 inventor B. Cristofori gave this instrument a name meaning ""harpsichord with soft & loud""",Piano
2218,6,"Show #1326 - Monday, May 14, 1990",FICTIONAL CHARACTERS,"DD: $1,200","The silly Mrs. Bennet is the mother of Elizabeth, Jane, Lydia, Kitty & Mary in this classic","""Pride And Prejudice"""
2219,6,"Show #1326 - Monday, May 14, 1990",EUROPEAN HISTORY,$800,He became king of Spain in 1975 after Franco's death,Juan Carlos I
2220,6,"Show #1326 - Monday, May 14, 1990",COLLEGES & UNIVERSITIES,$800,This Ivy League school has 2 major art museums: the Fogg & the Sackler,Harvard
2221,6,"Show #1326 - Monday, May 14, 1990",QUOTES,$800,"This, said Wm. L. Garrison, ""will not be overthrown without...a most tremendous excitement.""",Slavery
2222,6,"Show #1326 - Monday, May 14, 1990",BIOLOGY,$800,"Light-sensitive layer of nerve tissue covering the back 2/3 of the eyeball, it's an extension of the brain",Retina
2223,6,"Show #1326 - Monday, May 14, 1990",MUSICAL INSTRUMENTS,$800,"Also called a helicon, this 3-valve tuba wraps around the player's body & has a flaring bell",Sousaphone
2224,6,"Show #1326 - Monday, May 14, 1990",FICTIONAL CHARACTERS,$1000,Cecilia Brady is out to kill her father in this last F. Scott Fitzgerald novel,"""The Last Tycoon"""
2225,6,"Show #1326 - Monday, May 14, 1990",EUROPEAN HISTORY,$1000,In 1924 U.S. banker Charles Dawes came up with a plan to help this country pay its war reparations,Germany
2226,6,"Show #1326 - Monday, May 14, 1990",COLLEGES & UNIVERSITIES,$1000,One of the many institutions of higher learning in this state capital is Oglethorpe University,Atlanta
2227,6,"Show #1326 - Monday, May 14, 1990",QUOTES,$1000,"A biographer claimed he said, ""I disapprove of what you say, but I will defend to the death your right to say it.""",Voltaire
2228,6,"Show #1326 - Monday, May 14, 1990",BIOLOGY,$1000,"This Swedish botanist, known for his system of classification, was the first to note that whales are mammals",Carl Linnaeus
2229,6,"Show #1326 - Monday, May 14, 1990",MUSICAL INSTRUMENTS,$1000,2 types of this Italian plucked stringed instrument are the Neopolitan & the rarer Milanese,Mandolin
2230,6,"Show #1326 - Monday, May 14, 1990",THE BIBLE,,"Of the men mentioned in the King James Version, he's first alphabetically",Aaron (Moses\' brother)
2231,6,"Show #1325 - Friday, May 11, 1990",8-LETTER WORDS,$100,"It can precede blanket, eel or Light Orchestra",Electric
2232,6,"Show #1325 - Friday, May 11, 1990",COOKING,$100,"This beef stroganoff ingredient can be ""sour"" or ""whipping""",Cream
2233,6,"Show #1325 - Friday, May 11, 1990",SPORTS ARENAS,$100,"The 4th building to bear this name is at 8th Avenue & 33rd Street in NYC, atop Penn Station",Madison Square Garden
2234,6,"Show #1325 - Friday, May 11, 1990",1981,$100,"This man shot President Reagan, James Brady & 2 security men in March",John Hinckley
2235,6,"Show #1325 - Friday, May 11, 1990",POTPOURRI,$100,The first 13 people to win the Nobel Prize for Literature were from this continent,Europe
2236,6,"Show #1325 - Friday, May 11, 1990",TV & FILM GIRLFRIENDS,$100,"We don't know what possessed her to play Dr. Peter Venkman's girlfriend, Dana Barrett","Sigourney Weaver (""Ghostbusters"")"
2237,6,"Show #1325 - Friday, May 11, 1990",8-LETTER WORDS,$200,"A clergyman of any denomination attached to a hospital, ship or university",Chaplain
2238,6,"Show #1325 - Friday, May 11, 1990",COOKING,$200,"This ground beef dish was named for J. Salisbury, a physician who advocated dietary reform",Salisbury steak
2239,6,"Show #1325 - Friday, May 11, 1990",SPORTS ARENAS,$200,The Mariners baseball team & NFL's Seahawks play their home games in this domed stadium,Kingdome
2240,6,"Show #1325 - Friday, May 11, 1990",1981,DD: $500,David & Elizabeth Emanuel became world famous as designers of her wedding gown,Princess Diana
2241,6,"Show #1325 - Friday, May 11, 1990",POTPOURRI,$200,"Of mollusks, algae or dinosaurs, the last one to appear on Earth",Dinosaurs
2242,6,"Show #1325 - Friday, May 11, 1990",TV & FILM GIRLFRIENDS,$200,"This TV doctor has not only taken his girlfriend Wanda, out, he's taken her appendix out too","Doogie Howser, M.D."
2243,6,"Show #1325 - Friday, May 11, 1990",8-LETTER WORDS,$300,Term for a barrier that impedes progress or a course made up of such barriers,Obstacle
2244,6,"Show #1325 - Friday, May 11, 1990",COOKING,$300,"To make chicken a la this, you usually need mushrooms & pimientos",Chicken a la king
2245,6,"Show #1325 - Friday, May 11, 1990",SPORTS ARENAS,$300,This arena used by the Celtics is the oldest in the NBA,Boston Garden
2246,6,"Show #1325 - Friday, May 11, 1990",1981,$300,"His $25,000 sports car with a stainless-steel finish & gull-wing doors was built in Northern Ireland",John De Lorean
2247,6,"Show #1325 - Friday, May 11, 1990",POTPOURRI,$300,"Of the 4 sections in a typical orchestra, the 1 that includes the most musicians",String section
2248,6,"Show #1325 - Friday, May 11, 1990",TV & FILM GIRLFRIENDS,$300,"In ""Three Men and a Baby"", it was his girlfriend who had the baby",Ted Danson
2249,6,"Show #1325 - Friday, May 11, 1990",8-LETTER WORDS,$400,The large rounded part of the brain that occupies most of the cranial cavity,Cerebrum
2250,6,"Show #1325 - Friday, May 11, 1990",COOKING,$400,"Quite simply, this is melted butter with the sediment removed",Clarified butter
2251,6,"Show #1325 - Friday, May 11, 1990",SPORTS ARENAS,$400,A Detroit arena named for this heavyweight boxing champ was the site of the 1980 GOP Nat'l Convention,Joe Louis
2252,6,"Show #1325 - Friday, May 11, 1990",1981,$400,"To show ""Smoking Spoils Your Looks"", she posed for an ad with cigarettes in her ears",Brooke Shields
2253,6,"Show #1325 - Friday, May 11, 1990",POTPOURRI,$400,"2 of the 6 U.N. members whose names begin with the letter ""L""","Laos, Lebanon, Lesotho, Liberia, Libya & Luxembourg"
2254,6,"Show #1325 - Friday, May 11, 1990",TV & FILM GIRLFRIENDS,$400,On this TV series Jason Bateman found that someone special in Lisa Rinna,The Hogan Family
2255,6,"Show #1325 - Friday, May 11, 1990",8-LETTER WORDS,$500,The name of this flatfish can mean to move about clumsily,Flounder
2256,6,"Show #1325 - Friday, May 11, 1990",COOKING,$500,"The name of this French dish means ""pot on the fire""",Pot-au-feu
2257,6,"Show #1325 - Friday, May 11, 1990",SPORTS ARENAS,$500,"1 of 2 pro sports teams that play in the Brendan Byrne Arena in East Rutherford, New Jersey",New Jersey Devils/New Jersey Nets
2258,6,"Show #1325 - Friday, May 11, 1990",1981,$500,"In April 1981 this former V.P. was ordered to pay the state of Maryland $248,735 for bribes he took",Spiro Agnew
2259,6,"Show #1325 - Friday, May 11, 1990",POTPOURRI,$500,"Of the planets in our solar system, this one is last alphabetically",Venus
2260,6,"Show #1325 - Friday, May 11, 1990",TV & FILM GIRLFRIENDS,$500,"In ""Back to the Future Part II"", she played Marty's girlfriend in 1985 & his wife in 2015",Elisabeth Shue
2261,6,"Show #1325 - Friday, May 11, 1990",MEDIEVAL PEOPLE,$200,It's believed in 1455 Johann Fust foreclosed on & took over this man's printing operation,Johannes Gutenberg
2262,6,"Show #1325 - Friday, May 11, 1990",NOVELS,$200,"In ""The Adventures of Tom Sawyer"", he is adopted by the widow Douglas",Huckleberry Finn
2263,6,"Show #1325 - Friday, May 11, 1990",MEXICO,$200,Over half of Mexico's trade is with this country,United States
2264,6,"Show #1325 - Friday, May 11, 1990",TECHNOLOGY,$200,In 1973 push-through tabs began to replace the pull tabs on these,Pop/soda cans
2265,6,"Show #1325 - Friday, May 11, 1990",ART,$200,Modern movement that is named for the optical illusions created by its geometric patterns,Op Art
2266,6,"Show #1325 - Friday, May 11, 1990",NAMESAKES,$200,"Flower named for King George III's royal gardener, William Forsythe",Forsythia
2267,6,"Show #1325 - Friday, May 11, 1990",MEDIEVAL PEOPLE,$400,"Spanish warrior, knight errant & star of his own epic, Rodrigo Diaz de Vivar was known by this name",El Cid
2268,6,"Show #1325 - Friday, May 11, 1990",NOVELS,$400,"Experience as a gold miner in the Klondike provided the basis for his ""The Son of the Wolf"" stories",Jack London
2269,6,"Show #1325 - Friday, May 11, 1990",MEXICO,$400,"In the 16th C. he founded Villa Rica de Veracruz, the site of present day Veracruz",Hernando Cortez
