,season,episode,category,value,clue,answer
3012,33,"Show #7535 - Friday, May 19, 2017",EVERY YEAR,$600,"Fat pigs & fried brownies are featured at this, the biggest annual event in Iowa",the State Fair
3013,33,"Show #7535 - Friday, May 19, 2017",STATE NICKNAMES,$600,"""The Constitution State"" & ""The Nutmeg State""",Connecticut
3014,33,"Show #7535 - Friday, May 19, 2017",THE QUEEN'S ENGLISH,$600,"I can't hear you! You need a loud-hailer, one of these handy amplifiers",a megaphone
3015,33,"Show #7535 - Friday, May 19, 2017",LET'S GO DODGERS!,$600,"The Dodgers' all-time home-run leader is this ""Duke"" who had crosstown rivalries with Willie & Mickey",Duke Snider
3016,33,"Show #7535 - Friday, May 19, 2017",YOU'RE SUCH A HOMER,$600,"A 2016 episode of ""The Simpsons"" was ""Simprovised"" at the end as this actor took live hotline calls as Homer Simpson",Dan Castellaneta
3017,33,"Show #7535 - Friday, May 19, 2017",NATIONAL PORTRAIT GALLERY,$800,This Native American leader is depicted here along with a Cherokee writing system he devised,Sequoyah
3018,33,"Show #7535 - Friday, May 19, 2017",EVERY YEAR,$800,"During an annual festival, the town of Buñol, Spain has a huge fight using these",tomatoes
3019,33,"Show #7535 - Friday, May 19, 2017",STATE NICKNAMES,"DD: $1,000","""The Old Line State""",Maryland
3020,33,"Show #7535 - Friday, May 19, 2017",THE QUEEN'S ENGLISH,$800,"If Dennis the Menace hailed from Denston, he'd call this kid's weapon a catapult",a slingshot
3021,33,"Show #7535 - Friday, May 19, 2017",LET'S GO DODGERS!,$800,Since 2011 this Dodgers ace has nabbed 3 Cy Young awards & won 100 games while losing only 37,(Clayton) Kershaw
3022,33,"Show #7535 - Friday, May 19, 2017",YOU'RE SUCH A HOMER,$800,"Careful now, kids--the 1872 painting by this man depicts a game of ""snap the whip""",Winslow Homer
3023,33,"Show #7535 - Friday, May 19, 2017",NATIONAL PORTRAIT GALLERY,$1000,The portrait of this man & his bride was taken around 1863 by a photographer from Mathew Brady's studio,(General) Tom Thumb
3024,33,"Show #7535 - Friday, May 19, 2017",EVERY YEAR,$1000,"In Bruges, Belgium each spring, thousands watch the procession of le saint sang, this relic",the blood of Jesus Christ
3025,33,"Show #7535 - Friday, May 19, 2017",STATE NICKNAMES,$1000,"""The Gem State""",Idaho
3026,33,"Show #7535 - Friday, May 19, 2017",THE QUEEN'S ENGLISH,$1000,"The queen wants you to add an ""I"" (& a syllable) to the name of this metal, atomic number 13",aluminum (or aluminium)
3027,33,"Show #7535 - Friday, May 19, 2017",LET'S GO DODGERS!,$1000,"Inducted into the Hall of Fame in 2016, this slugging catcher was 1993 National League Rookie of the Year as a Dodger",Mike Piazza
3028,33,"Show #7535 - Friday, May 19, 2017",YOU'RE SUCH A HOMER,$1000,"In 1892 he bought a first-class ticket on the E. Louisiana railroad; later, he found himself in front of Judge John Ferguson",Homer Plessy
3029,33,"Show #7535 - Friday, May 19, 2017",SCHOOL'S OUT IN JUNE,$400,"From 1834 to June 1838, Louisa May's dad Bronson Alcott ran the Temple School in a temple of this fraternal order",the Freemasons
3030,33,"Show #7535 - Friday, May 19, 2017",THE OSCAR-WINNING ROLE,$400,"Winning for her role as Rose Maxson, she called ""Fences"" a movie about ""life & forgiveness & grace""",Viola Davis
3031,33,"Show #7535 - Friday, May 19, 2017",POETRY,$400,"In Longfellow's ""Tales of a Wayside Inn"", the tale told by the landlord is of this man's ride",Paul Revere
3032,33,"Show #7535 - Friday, May 19, 2017",FROM B TO D,$400,You'll find it behind a basketball hoop,a backboard
3033,33,"Show #7535 - Friday, May 19, 2017",FAMOUS SHIPS,$400,"In the summer of 1620, it made 2 unsuccessful attempts to cross the Atlantic before succeeding in September",the Mayflower
3034,33,"Show #7535 - Friday, May 19, 2017",ALTERNATIVE FACTS,$400,"The planets & sun were thought to revolve around the Earth; in the 16th century, this Polish astronomer proved otherwise",Copernicus
3035,33,"Show #7535 - Friday, May 19, 2017",SCHOOL'S OUT IN JUNE,$800,A sometimes brutal school for boys opened in 1900 as the Florida State this type of school & closed in June 2011,reform school
3036,33,"Show #7535 - Friday, May 19, 2017",THE OSCAR-WINNING ROLE,$800,"Everybody loved his Raymond Babbitt, who definitely, definitely loved Wapner more",Dustin Hoffman
3037,33,"Show #7535 - Friday, May 19, 2017",POETRY,$800,"Maya Angelou wrote that this title creature ""sings of freedom""",the caged bird
3038,33,"Show #7535 - Friday, May 19, 2017",FROM B TO D,$800,"Seen here, the turkey vulture is also known by this unappealing moniker",a buzzard
3039,33,"Show #7535 - Friday, May 19, 2017",FAMOUS SHIPS,$800,"In 2002, 140 years after this ironclad had sunk, its turret was raised from the sea",the Monitor
3040,33,"Show #7535 - Friday, May 19, 2017",ALTERNATIVE FACTS,$800,"A long-held notion was that a planet called this, like Spock's home, was between the sun & Mercury; it was debunked",Vulcan
3041,33,"Show #7535 - Friday, May 19, 2017",SCHOOL'S OUT IN JUNE,$1200,"St. Mary's College closed in June 1931, the same year this alumnus who founded the Chicago White Sox passed away",Charles Comiskey
3042,33,"Show #7535 - Friday, May 19, 2017",THE OSCAR-WINNING ROLE,$1200,"In his umpteenth Western, he was Rooster Cogburn",John Wayne
3043,33,"Show #7535 - Friday, May 19, 2017",POETRY,$1200,"About these, Edgar Allan Poe wrote, ""What a world of merriment their melody foretells!""",the bells
3044,33,"Show #7535 - Friday, May 19, 2017",FROM B TO D,$1200,Firing-squad executee accessory,a blindfold
3045,33,"Show #7535 - Friday, May 19, 2017",FAMOUS SHIPS,$1200,"When Columbus acquired his flagship, it was called La Gallega; he changed its name to this",the Santa Maria
3046,33,"Show #7535 - Friday, May 19, 2017",ALTERNATIVE FACTS,"DD: $5,000",The 18th c. had the phlogiston theory of combustion; Lavoisier subbed in the theory of this newly discovered gas,oxygen
3047,33,"Show #7535 - Friday, May 19, 2017",SCHOOL'S OUT IN JUNE,$1600,"St. Paul's College in Virginia, 1888-June 2013, is one of many shuttered HBCUs, short for these ""colleges & universities""",historically black colleges and universities
3048,33,"Show #7535 - Friday, May 19, 2017",THE OSCAR-WINNING ROLE,$1600,This man was recruited to portray Harvey Milk,Sean Penn
3049,33,"Show #7535 - Friday, May 19, 2017",POETRY,$1600,"A stretch of East 127th Street in New York City has been named for this poet known for such poems as ""The Weary Blues""",Langston Hughes
3050,33,"Show #7535 - Friday, May 19, 2017",FROM B TO D,$1600,Distaff equivalent of a groomsman,a bridesmaid
3051,33,"Show #7535 - Friday, May 19, 2017",FAMOUS SHIPS,$1600,"Now part of a Boston museum, this 220-year-old ship fought against the Barbary pirates & in the War of 1812",Old Ironsides or the U.S.S. Constitution
3052,33,"Show #7535 - Friday, May 19, 2017",ALTERNATIVE FACTS,$1600,Stress & a rich diet were blamed for this type of lesion in the stomach; turns out the culprit is the bacteria H. pylori,an ulcer
3053,33,"Show #7535 - Friday, May 19, 2017",SCHOOL'S OUT IN JUNE,$2000,In June 2016 the flag was lowered at an Albuquerque military academy named for this Philippine peninsula of WWII carnage,the Bataan Peninsula
3054,33,"Show #7535 - Friday, May 19, 2017",THE OSCAR-WINNING ROLE,$2000,(Blue) Jasmine turned into a red-hot role for this Aussie,Cate Blanchett
3055,33,"Show #7535 - Friday, May 19, 2017",POETRY,"DD: $3,000","This Englishman was buried in 1771 in St. Giles' churchyard, the reputed subject of his famous elegy",Thomas Gray
3056,33,"Show #7535 - Friday, May 19, 2017",FROM B TO D,$2000,"It's where on your person you might find Presidents Washington, Jackson & Lincoln",a billfold
3057,33,"Show #7535 - Friday, May 19, 2017",FAMOUS SHIPS,$2000,In 1577 it left England with 4 sister ships; the sister ships didn't make it around the world but it did,the Golden Hinde
3058,33,"Show #7535 - Friday, May 19, 2017",ALTERNATIVE FACTS,$2000,"Here's a 19th century depiction of this practice of this science, proved to be utter malarkey",phrenology
3059,33,"Show #7535 - Friday, May 19, 2017",U.S. CITIES,,"In 2015 it returned to the list of the 50 most populous U.S. cities, 10 years after dropping off",New Orleans
3060,33,"Show #7534 - Thursday, May 18, 2017",THE ART OF WAR,$200,The medieval embroidery seen here depicts the events & personalities of this invasion,the Norman invasion of England (or Norman Conquest)
3061,33,"Show #7534 - Thursday, May 18, 2017",SOME OF YOUR BUSINESS,$200,In 1896 he paired with Charles Henry Dow to compute a daily industrials average,(Edward) Jones
3062,33,"Show #7534 - Thursday, May 18, 2017",TV SITCOM BY EPISODES,$200,"""The Puffy Shirt"" & ""The Summer of George""",Seinfeld
3063,33,"Show #7534 - Thursday, May 18, 2017",WRITTEN IN 18-SOMETHING,$200,"""A Visit from St. Nicholas"" ends, ""Happy Christmas to all, and to all"" this",a good night
3064,33,"Show #7534 - Thursday, May 18, 2017",GOING DUTCH,$200,"The capital city is Amsterdam, but the government of the Netherlands resides in this city",The Hague
3065,33,"Show #7534 - Thursday, May 18, 2017",2 BY 4,$200,The best place to put the Irish Spring in your shower when you're done with it,a soap dish
3066,33,"Show #7534 - Thursday, May 18, 2017",THE ART OF WAR,$400,Frederick Hart's sculpture in D.C. honors the soldiers of this war,the Vietnam War
3067,33,"Show #7534 - Thursday, May 18, 2017",SOME OF YOUR BUSINESS,$400,In 2014 the Massachusetts Supreme Court gave the green light to showroom sales of this luxury electric car,a Tesla
3068,33,"Show #7534 - Thursday, May 18, 2017",TV SITCOM BY EPISODES,$400,"""A Hard Jay's Night"" & ""Phil on Wire""",Modern Family
3069,33,"Show #7534 - Thursday, May 18, 2017",WRITTEN IN 18-SOMETHING,$400,"This 1862 novel whose title translates to ""The Wretched"" made its author a lot of bread",Les Miserables
3070,33,"Show #7534 - Thursday, May 18, 2017",GOING DUTCH,$400,This potent potable was created in the Netherlands under the name genever,gin
3071,33,"Show #7534 - Thursday, May 18, 2017",2 BY 4,$400,An agency that collects vittles & gives them to those in need,a food bank
3072,33,"Show #7534 - Thursday, May 18, 2017",THE ART OF WAR,$600,"Depicting an ambitious nighttime crossing, the 1851 canvas seen here is known by this 4-word title",Washington Crossing the Delaware
3073,33,"Show #7534 - Thursday, May 18, 2017",SOME OF YOUR BUSINESS,$600,"Despite $10 billion in annual revenue, this sports league was technically a nonprofit & its office tax-exempt until 2015",the NFL
3074,33,"Show #7534 - Thursday, May 18, 2017",TV SITCOM BY EPISODES,$600,"""Hostage Situation"" & ""Captain Peralta""",Brooklyn Nine-Nine
3075,33,"Show #7534 - Thursday, May 18, 2017",WRITTEN IN 18-SOMETHING,$600,This 1898 science fantasy was brought to horrifying quasi-reality in a 1938 Orson Welles broadcast,War of the Worlds
3076,33,"Show #7534 - Thursday, May 18, 2017",GOING DUTCH,$600,A sabot is another name for this type of wooden shoe originally worn by Dutch farmers,a clog
3077,33,"Show #7534 - Thursday, May 18, 2017",2 BY 4,$600,It's the highest winning hand you can have in hold 'em besides a straight flush or royal flush,four aces
3078,33,"Show #7534 - Thursday, May 18, 2017",THE ART OF WAR,$800,"Tom Lea's World War II painting highlighting the problem of shell shock is titled ""That 2,000 Yard"" one of these",a stare
3079,33,"Show #7534 - Thursday, May 18, 2017",SOME OF YOUR BUSINESS,$800,In 1986 this Virgin tycoon won a title for the fastest crossing of the Atlantic by powerboat,Richard Branson
3080,33,"Show #7534 - Thursday, May 18, 2017",TV SITCOM BY EPISODES,$800,"""Joanie's First Kiss"" & ""Richie Almost Dies""",Happy Days
3081,33,"Show #7534 - Thursday, May 18, 2017",WRITTEN IN 18-SOMETHING,$800,"Acting guru Stanislavsky had trouble learning his lines for the 1899 premier of this playwright's ""Uncle Vanya""",Chekhov
3082,33,"Show #7534 - Thursday, May 18, 2017",GOING DUTCH,$800,"This ""colorful"" dynasty led the Dutch revolt against Spain & later became the royal family",the House of Orange
3083,33,"Show #7534 - Thursday, May 18, 2017",2 BY 4,$800,Go low and tell us this name of the symbol seen here,a bass clef
3084,33,"Show #7534 - Thursday, May 18, 2017",THE ART OF WAR,$1000,"This Spanish artist's ""Third of May 1808"" depicts the tragic fate of some who resisted Napoleon's occupation",Goya
3085,33,"Show #7534 - Thursday, May 18, 2017",SOME OF YOUR BUSINESS,$1000,"Like Bruno Magli, Ultrasonic made these, but unlike Bruno, the CEO & COO vanished with all its money",shoes
3086,33,"Show #7534 - Thursday, May 18, 2017",TV SITCOM BY EPISODES,$1000,"""And the Big Buttercream Breakthrough"" & ""And the Taste Test""",2 Broke Girls
3087,33,"Show #7534 - Thursday, May 18, 2017",WRITTEN IN 18-SOMETHING,"DD: $1,400","This man wrote, ""Could it be possible! This old saint in the forest hath not yet heard of it, that God is dead!""",Nietzsche
3088,33,"Show #7534 - Thursday, May 18, 2017",GOING DUTCH,$1000,"Before the Netherlands switched to the euro, this was its primary unit of currency",the guilder
3089,33,"Show #7534 - Thursday, May 18, 2017",2 BY 4,$1000,Term for the practice of a new restaurant letting diners in to work out the kinks before officially launching,a soft open
3090,33,"Show #7534 - Thursday, May 18, 2017",MOURNING ASSEMBLY,$400,"In response to Australia's 1938 sesquicentenary, this group held a day of mourning that has since been a yearly event",the Aborigines
3091,33,"Show #7534 - Thursday, May 18, 2017",BALLET,$400,"Balanchine's ""Who Cares?"" features the music of this other George, including ""Fascinatin' Rhythm""",Gershwin
3092,33,"Show #7534 - Thursday, May 18, 2017",A ROUND OF GULF,$400,This gulf's leading ports include Basra & Abu Dhabi,the Persian Gulf
3093,33,"Show #7534 - Thursday, May 18, 2017",PLANTS & FLOWERS,$400,Here's this plant of the Carolinas in action,the Venus flytrap
3094,33,"Show #7534 - Thursday, May 18, 2017",PRO RUSSELL-ING,$400,This Celtic who battled Wilt Chamberlain had a 22.5-rebound average & won 11 NBA titles in a 13-year career,Bill Russell
3095,33,"Show #7534 - Thursday, May 18, 2017",DOUBLE VOWEL IN THE MIDDLE,$400,To sleep a bit longer; now hit the button!,snooze
3096,33,"Show #7534 - Thursday, May 18, 2017",MOURNING ASSEMBLY,$800,Millions descended on Tehran in 1989 after the death of this cleric & leader,Ayatollah Khomeini
3097,33,"Show #7534 - Thursday, May 18, 2017",BALLET,$800,"Choreographer Maurice Bejart called this Stravinsky ballet ""The Phoenix Reborn from Ashes""",The Firebird
3098,33,"Show #7534 - Thursday, May 18, 2017",A ROUND OF GULF,$800,"World Book describes this as ""a great curved arm of the Atlantic...that covers nearly 700,000 square miles""",the Gulf of Mexico
3099,33,"Show #7534 - Thursday, May 18, 2017",PLANTS & FLOWERS,$800,"Popular ones of these plants for growing indoors include the maidenhair, button & of course, Boston",a fern
3100,33,"Show #7534 - Thursday, May 18, 2017",PRO RUSSELL-ING,$800,"After filing for divorce in 2011, this comic might have said, ""Katy? Bar the door!""",Russell Brand
3101,33,"Show #7534 - Thursday, May 18, 2017",DOUBLE VOWEL IN THE MIDDLE,$800,A fowl enclosure,coop
3102,33,"Show #7534 - Thursday, May 18, 2017",MOURNING ASSEMBLY,$1200,"Celebrating the departed, Catholic priests wear black for mourning on this day that follows All Saints' Day",All Souls\' Day
3103,33,"Show #7534 - Thursday, May 18, 2017",BALLET,$1200,"In a classic 1890 ballet, the fairy of the songbirds dances at the christening of this fairy-tale heroine",Sleeping Beauty
3104,33,"Show #7534 - Thursday, May 18, 2017",A ROUND OF GULF,$1200,"The Speke Gulf is at the southeastern corner of this lake, Africa's largest",Lake Victoria
3105,33,"Show #7534 - Thursday, May 18, 2017",PLANTS & FLOWERS,$1200,"For homemade pesto, you'll want to have a couple of these plants handy",basil
3106,33,"Show #7534 - Thursday, May 18, 2017",PRO RUSSELL-ING,$1200,Sweet Keri Russell was deliberately cast against type as a tough Soviet spy on this TV drama,The Americans
3107,33,"Show #7534 - Thursday, May 18, 2017",DOUBLE VOWEL IN THE MIDDLE,$1200,To swindle one out of sheep's wool,fleece
3108,33,"Show #7534 - Thursday, May 18, 2017",MOURNING ASSEMBLY,$1600,"Throngs mourned August Spies, one of these no-government types hanged in 1887 for his role in the Haymarket riots",an anarchist
3109,33,"Show #7534 - Thursday, May 18, 2017",BALLET,$1600,Let's have a conference to discuss ABT's 2016 ballet based on this Plato dialogue about love,the Symposium
3110,33,"Show #7534 - Thursday, May 18, 2017",A ROUND OF GULF,"DD: $5,000",The Gulf of Antalya is part of this country's long southern coast on the Mediterranean,Turkey
3111,33,"Show #7534 - Thursday, May 18, 2017",PLANTS & FLOWERS,$1600,You'll find these colorful flowers near the end of the alphabet,zinnias
3112,33,"Show #7534 - Thursday, May 18, 2017",PRO RUSSELL-ING,$1600,"In an Oscar-winning role, he went into Maximus Decimus Meridius overdrive",Russell Crowe
3113,33,"Show #7534 - Thursday, May 18, 2017",DOUBLE VOWEL IN THE MIDDLE,"DD: $6,500","People get buzzed practicing apiculture, AKA this",beekeeping
3114,33,"Show #7534 - Thursday, May 18, 2017",MOURNING ASSEMBLY,$2000,This iconic jazz clarinetist's passing in 2016 led to a jazz-filled procession through the French Quarter,Pete Fountain
3115,33,"Show #7534 - Thursday, May 18, 2017",BALLET,$2000,"""The Tale of the Stone Flower"", this ""Peter and the Wolf"" composer's last ballet, tells the tale of Danila, a stone cutter",Prokofiev
3116,33,"Show #7534 - Thursday, May 18, 2017",A ROUND OF GULF,$2000,"(Jimmy of the Clue Crew shows a gulf on the monitor.) On October 25, 1944, vice admiral John S. McCain, the senator's grandfather, led a task group to answer the Seventh Fleet's calls for help in the battle for this gulf off the Philippines",the Battle of Leyte Gulf
3117,33,"Show #7534 - Thursday, May 18, 2017",PLANTS & FLOWERS,$2000,"The castor bean plant contains this protein, one of the deadliest toxins known",ricin
3118,33,"Show #7534 - Thursday, May 18, 2017",PRO RUSSELL-ING,$2000,"He's played Snake Plissken, Wyatt Earp & ""the strongest man in the world""",Kurt Russell
3119,33,"Show #7534 - Thursday, May 18, 2017",DOUBLE VOWEL IN THE MIDDLE,$2000,"This 4-letter name of a chief Canaanite god means ""lord""",Baal
3120,33,"Show #7534 - Thursday, May 18, 2017",WOMEN AUTHORS,,"A 1936 N.Y. Times review called the debut novel by this author ""in all probability, the biggest book of the year: 1,037 pages""",Margaret Mitchell
3121,33,"Show #7533 - Wednesday, May 17, 2017",A 5-STAR SCHOOL LUNCH,$200,"Always a popular lunch line item, the Iranian beluga type of this food can cost $10,000 for a pound",caviar
3122,33,"Show #7533 - Wednesday, May 17, 2017",THE MAP OF CANADA,$200,"Ontario's Wasaga Beach is the world's longest freshwater beach, 9 miles along Georgian Bay, an arm of this lake",Huron
3123,33,"Show #7533 - Wednesday, May 17, 2017",MYTHOLOGY,$200,"In some versions of the myth, Uther had used this sword long before his son Arthur removes it from the stone",Excalibur
3124,33,"Show #7533 - Wednesday, May 17, 2017",TOM HANKS MOVIE QUOTES,$200,"""Bubba was my best good friend""",Forrest Gump
3125,33,"Show #7533 - Wednesday, May 17, 2017",WORD ORIGINS,$200,"Cheers to you if you know that this potent potable derives its name from the Russian word for ""water""",vodka
3126,33,"Show #7533 - Wednesday, May 17, 2017","'ALLO, CURRENT GOVERNOR",$200,He followed in Dad's footsteps as New York's guv,Andrew Cuomo
3127,33,"Show #7533 - Wednesday, May 17, 2017",A 5-STAR SCHOOL LUNCH,$400,This Italian dish of garlic toast topped with tomatoes & olive oil tempts palates in the cafeteria,bruschetta
3128,33,"Show #7533 - Wednesday, May 17, 2017",THE MAP OF CANADA,$400,"About 750,000 live on this Canadian island, the largest on the Pacific coast of North America",Vancouver
3129,33,"Show #7533 - Wednesday, May 17, 2017",MYTHOLOGY,$400,"The mythical birthplace of this pre-Columbian people was Aztlan, the ""White Land""",the Aztecs
3130,33,"Show #7533 - Wednesday, May 17, 2017",TOM HANKS MOVIE QUOTES,$400,"""She wants to meet me at the top of the Empire State Building""",Sleepless in Seattle
3131,33,"Show #7533 - Wednesday, May 17, 2017",WORD ORIGINS,$400,"From the Middle Dutch word for ""ship"" comes this term for the captain of a small ship or boat",skipper
3132,33,"Show #7533 - Wednesday, May 17, 2017","'ALLO, CURRENT GOVERNOR",$400,He followed in Dad's footsteps as California's guv,Jerry Brown
3133,33,"Show #7533 - Wednesday, May 17, 2017",A 5-STAR SCHOOL LUNCH,$600,"The students rave about this type of wagyu steak from Hyogo prefecture, so pale when raw it's almost white",kobe beef
3134,33,"Show #7533 - Wednesday, May 17, 2017",THE MAP OF CANADA,$600,"Bigger than Sweden but home to just 35,000 people, this territory is famous for an 1890s gold rush",the Yukon Territory
3135,33,"Show #7533 - Wednesday, May 17, 2017",MYTHOLOGY,$600,"In Greek mythology rivers leading into this place include Cocytus, Phlegethon, Acheron & Styx",Hades
3136,33,"Show #7533 - Wednesday, May 17, 2017",TOM HANKS MOVIE QUOTES,$600,"""Listen up, we have been boarded by armed pirates""",Captain Phillips
3137,33,"Show #7533 - Wednesday, May 17, 2017",WORD ORIGINS,$600,"The name of this spirit is from the German for ""rattle"" & ""ghost""",a poltergeist
3138,33,"Show #7533 - Wednesday, May 17, 2017","'ALLO, CURRENT GOVERNOR",$600,"When Nikki Haley became ambassador to the U.N., Henry McMaster succeeded her as gov. of this state",South Carolina
3139,33,"Show #7533 - Wednesday, May 17, 2017",A 5-STAR SCHOOL LUNCH,$800,"Why, Lunchlady Doris, your version of this 2-word pricey boneless cut of beef from the tenderloin...mwah!",filet mignon
3140,33,"Show #7533 - Wednesday, May 17, 2017",THE MAP OF CANADA,$800,This gulf named for the Norwegian who explored the area between 1903 & 1906 is at the western end of the NW passage,the Amundsen Gulf
3141,33,"Show #7533 - Wednesday, May 17, 2017",MYTHOLOGY,$800,"After drinking from the fountain of Mimir, he becomes the wisest Norse god",Odin
3142,33,"Show #7533 - Wednesday, May 17, 2017",TOM HANKS MOVIE QUOTES,"DD: $1,000","""Why couldn't Jesus have been a father & still been capable of all those miracles?""",The Da Vinci Code
3143,33,"Show #7533 - Wednesday, May 17, 2017",WORD ORIGINS,$800,"From the Arabic for ""to make known"", it's a tax imposed by a government on imported or exported goods",tariff
3144,33,"Show #7533 - Wednesday, May 17, 2017","'ALLO, CURRENT GOVERNOR",$800,"In 2015 John Bel Edwards defeated David Vitter to win this state's governorship, y'all",Louisiana
3145,33,"Show #7533 - Wednesday, May 17, 2017",A 5-STAR SCHOOL LUNCH,$1000,"Using a broiler to caramelize a sugar topping on a chilled, stirred custard is key to this 2-word French dessert kids love!",crème brûlée
3146,33,"Show #7533 - Wednesday, May 17, 2017",THE MAP OF CANADA,$1000,Rising above the Saskatchewan prairie in this city is the largest provincial legislative building in Canada,Regina
3147,33,"Show #7533 - Wednesday, May 17, 2017",MYTHOLOGY,$1000,"The ultimate night watchman, the mythical giant Argus has 100 of these",eyes
3148,33,"Show #7533 - Wednesday, May 17, 2017",WORD ORIGINS,$1000,"Bacteria comes from a Greek word meaning ""small stick""; this related word goes back to the Greek for ""small"" & ""life""",microbe
3149,33,"Show #7533 - Wednesday, May 17, 2017","'ALLO, CURRENT GOVERNOR",$1000,"As part of his 2017 inaugural ceremonies in this state, Eric Holcomb. joined a Hinkle Fieldhouse shootaround",Indiana
3150,33,"Show #7533 - Wednesday, May 17, 2017",WOMEN OF MUSIC,$400,"Nicknamed ""T-Swizzle"", she teamed with One Directioner Zayn Malik for ""I Don't Wanna Live Forever""",Taylor Swift
3151,33,"Show #7533 - Wednesday, May 17, 2017",ORGANIZATIONS,$400,This organization abbreviated ALA wants to eliminate tobacco use & improve air quality,the American Lung Association
3152,33,"Show #7533 - Wednesday, May 17, 2017",I LOVE LITERATURE,$400,"The White Rabbit is running late, leading to all kinds of trouble at the start of this 1865 book",Alice in Wonderland
3153,33,"Show #7533 - Wednesday, May 17, 2017","MATH, NOW...",$400,"Give us an ""A"" in this 4-letter math word for the tip of a cone or pyramid",apex
3154,33,"Show #7533 - Wednesday, May 17, 2017",I NEED SOME TUDOR-ING,$400,"The Tudors came on the scene under Owen Tudor, who fought on the Lancaster side during these ""floral"" wars",the War of the Roses
3155,33,"Show #7533 - Wednesday, May 17, 2017",I GOT 3 As!,$400,"This word is properly plural, but you can use it for just one",candelabra
3156,33,"Show #7533 - Wednesday, May 17, 2017",WOMEN OF MUSIC,$800,"""Hold On"" is a 1990 hit by this female quartet whose name includes a Madonna song title",En Vogue
3157,33,"Show #7533 - Wednesday, May 17, 2017",ORGANIZATIONS,$800,The logo of this human rights watchdog features a candle surrounded by barbed wire,Amnesty International
3158,33,"Show #7533 - Wednesday, May 17, 2017",I LOVE LITERATURE,$800,"He took 17 years to write his last novel, ""Finnegans Wake""",James Joyce
3159,33,"Show #7533 - Wednesday, May 17, 2017","MATH, NOW...",$800,Arccos denotes the inverse of this trigonometric function,cosine
3160,33,"Show #7533 - Wednesday, May 17, 2017",I NEED SOME TUDOR-ING,$800,"The Tudor line died out in 1603, when the childless reign of this monarch came to an end",Elizabeth I
3161,33,"Show #7533 - Wednesday, May 17, 2017",I GOT 3 As!,$800,"It's Japanese for ""goodbye""",sayonara
3162,33,"Show #7533 - Wednesday, May 17, 2017",WOMEN OF MUSIC,$1200,The song heard here was a 1982 hit for this band who didn't know how to play their instruments when they first formed,the Go-Go\'s
3163,33,"Show #7533 - Wednesday, May 17, 2017",ORGANIZATIONS,$1200,"More than the title of a disco hit, it has 2,700 locations & 600,000 volunteers just in the United States",YMCA
3164,33,"Show #7533 - Wednesday, May 17, 2017",I LOVE LITERATURE,$1200,A 2015 BBC poll of literary critics said the greatest British novel is this George Eliot work named for a town,Middlemarch
3165,33,"Show #7533 - Wednesday, May 17, 2017","MATH, NOW...",$1200,It's the square root of x2 - 6x + 9,x - 3
3166,33,"Show #7533 - Wednesday, May 17, 2017",I NEED SOME TUDOR-ING,$1200,The Tudors claimed the British throne with a victory over this monarch at Bosworth Field,Richard III
3167,33,"Show #7533 - Wednesday, May 17, 2017",I GOT 3 As!,$1200,Any big waterfall,a cataract (or Niagara)
3168,33,"Show #7533 - Wednesday, May 17, 2017",WOMEN OF MUSIC,$1600,"In 1967 ""I Never Loved A Man (The Way I Love You)"" began her run of soul classics with Atlantic Records",Aretha Franklin
3169,33,"Show #7533 - Wednesday, May 17, 2017",ORGANIZATIONS,"DD: $2,600",The organization of these bereaved mothers of armed service members dates back to 1928,the Gold Star Mothers
3170,33,"Show #7533 - Wednesday, May 17, 2017",I LOVE LITERATURE,$1600,"This poet & typographic innovator wrote lines capturing childhood like ""when the world is puddle-wonderful""",e e cummings
3171,33,"Show #7533 - Wednesday, May 17, 2017","MATH, NOW...",$1600,"(Sarah of the Clue Crew shows a quadrilateral on the monitor.) A quadrilateral with two adjacent sides of length ""a"" & two adjacent sides of length ""b"" gets this high-flying name from its familiar shape",a kite
3172,33,"Show #7533 - Wednesday, May 17, 2017",I GOT 3 As!,$1600,You fraud! You quack! You this 9-letter word!,charlatan
3173,33,"Show #7533 - Wednesday, May 17, 2017",WOMEN OF MUSIC,$2000,"She signed a highly unusual deal with RCA that stated she wouldn't tour or do press for her album ""1000 Forms of Fear""",Sia (Furler)
3174,33,"Show #7533 - Wednesday, May 17, 2017",ORGANIZATIONS,$2000,The wife of an AA co-founder started this organization for families of problem drinkers,Al-Anon
3175,33,"Show #7533 - Wednesday, May 17, 2017",I LOVE LITERATURE,$2000,"In the '60s this controversial novelist wrote journalistic works like ""Miami and the Siege of Chicago""",Norman Mailer
3176,33,"Show #7533 - Wednesday, May 17, 2017","MATH, NOW...",$2000,"Mathematicians use the letter i to represent the square root of -1, this ""unit""",an imaginary number
3177,33,"Show #7533 - Wednesday, May 17, 2017",I GOT 3 As!,$2000,It's kind of a mash-up of comradeship & bonhomie,camaraderie
3178,33,"Show #7533 - Wednesday, May 17, 2017",ERAS IN U.S. HISTORY,,"On April 11, 1865 Abraham Lincoln spoke of ""the mode, the manner, and means of"" this, which he would not live to see",Reconstruction
3179,33,"Show #7532 - Tuesday, May 16, 2017",HIDING IN PLAIN SIGHT,$200,"This lizard, known for changing colors, does it partly to communicate with others of its kind",a chameleon
