,season,episode,category,value,clue,answer
2857,32,"Show #7308 - Wednesday, May 25, 2016",ADVERTISING ICONS,,"This spokes-animal created in 1951 got a wife & a daughter, Antoinette, in the 1970s",Tony the Tiger
2858,32,"Show #7307 - Tuesday, May 24, 2016","CROSSWORD CLUES ""M""",$200,Funeral attendee(7),a mourner
2859,32,"Show #7307 - Tuesday, May 24, 2016",AWESOME SAUCE,$200,At kikkoman.com you'll find an online museum for this sauce,soy sauce
2860,32,"Show #7307 - Tuesday, May 24, 2016",STUPID ANSWERS--MISDIRECTION,$200,"If you master the history of the credit card, you'll discover the first purchase with this was at a Sears in 1985",a Discover Card
2861,32,"Show #7307 - Tuesday, May 24, 2016",NYC TV,$200,(Kelly of the Clue Crew gives the clue from the Lincoln Center in New York.)  Sarah Jessica Parker actually swoons when Mikhail Baryshnikov tries to dance with her at Lincoln Center on an episode of this TV show,Sex and the City
2862,32,"Show #7307 - Tuesday, May 24, 2016",PETER AND THE WOLF,$200,"Peter in ""Peter and the Wolf"" is represented by this section of the orchestra",the string section
2863,32,"Show #7307 - Tuesday, May 24, 2016","CROSSWORD CLUES ""M""",$400,Scrap of food(6),morsel
2864,32,"Show #7307 - Tuesday, May 24, 2016",AWESOME SAUCE,$400,"For a quick version of this on a plate of skate, mix together mayo, sweet pickle relish & a little lemon juice",tartar sauce
2865,32,"Show #7307 - Tuesday, May 24, 2016",STUPID ANSWERS--MISDIRECTION,$400,You'd be a wise old owl if you knew that the Scripps spelling bee has one of these creatures on its logo,a bee
2866,32,"Show #7307 - Tuesday, May 24, 2016",NYC TV,$400,"A line from this Big Apple show is ""There ain't no party like a Liz Lemon party 'cause a Liz Lemon party is mandatory""",30 Rock
2867,32,"Show #7307 - Tuesday, May 24, 2016",PETER AND THE WOLF,$400,"Peter's grandfather, who you will recognize as this instrument, warns him of danger if he leaves",the bassoon
2868,32,"Show #7307 - Tuesday, May 24, 2016","CROSSWORD CLUES ""M""",$600,Aramis or Porthos(9),a musketeer
2869,32,"Show #7307 - Tuesday, May 24, 2016",AWESOME SAUCE,"DD: $1,000","While Lea & Perrins keeps its recipe for this ""geographic"" product secret, we know it contains garlic, anchovies & tamarind extract",Worcestershire sauce
2870,32,"Show #7307 - Tuesday, May 24, 2016",STUPID ANSWERS--MISDIRECTION,$600,"Heading on a holiday, Doc?  Why not check out the grave of this Wild West legend; it's got a star, a horse & a bell on it",Belle Starr
2871,32,"Show #7307 - Tuesday, May 24, 2016",NYC TV,$600,Part of this sitcom took place in 2030 as an older Ted told his kids a lot of NYC-set stories that defied the show's title,How I Met Your Mother
2872,32,"Show #7307 - Tuesday, May 24, 2016",PETER AND THE WOLF,$600,"The wolf arrives announced by this ""national"" instrument",the French horn
2873,32,"Show #7307 - Tuesday, May 24, 2016","CROSSWORD CLUES ""M""",$800,"Tuesday, in Toulouse(5)",mardi
2874,32,"Show #7307 - Tuesday, May 24, 2016",AWESOME SAUCE,$800,The señora seen here graces bottles of this hot sauce brand,Cholula
2875,32,"Show #7307 - Tuesday, May 24, 2016",STUPID ANSWERS--MISDIRECTION,$800,Michael Dawson & Richard Alpert are men who've loved & lost as characters on this show & are mad as hell about it,Lost
2876,32,"Show #7307 - Tuesday, May 24, 2016",NYC TV,$800,"J-Lo deals with the FBI & NYPD on this ""colorful"" NBC show",Shades of Blue
2877,32,"Show #7307 - Tuesday, May 24, 2016",PETER AND THE WOLF,$800,"The duck, who comes to a bad end, is represented by this instrument",the oboe
2878,32,"Show #7307 - Tuesday, May 24, 2016","CROSSWORD CLUES ""M""",$1000,Painter Piet(8),Mondrian
2879,32,"Show #7307 - Tuesday, May 24, 2016",AWESOME SAUCE,$1000,"This awesome pasta sauce contains eggs, cream, bits of bacon or prosciutto & grated cheese",carbonara
2880,32,"Show #7307 - Tuesday, May 24, 2016",STUPID ANSWERS--MISDIRECTION,$1000,An amazon of revenue comes to this co. that's before Apple in the alphabet & passed Apple in 2016 as the most valuable,Alphabet
2881,32,"Show #7307 - Tuesday, May 24, 2016",NYC TV,$1000,"The crew of a NYC firehouse dealt with gambling addiction, alcoholism, murder & even ghosts on this FX show",Rescue Me
2882,32,"Show #7307 - Tuesday, May 24, 2016",PETER AND THE WOLF,$1000,"""Peter and the Wolf"" composer Prokofiev loved the clarinet & also this animal that enters stealthily to its sound",the cat
2883,32,"Show #7307 - Tuesday, May 24, 2016","5 LETTERS, 1 SYLLABLE",$400,"A piece of wood, or a group of executives who decide on something",board
2884,32,"Show #7307 - Tuesday, May 24, 2016",SCIENCE FICTION TITLES IN FRENCH,$400,"""Je suis une légende""",I Am Legend
2885,32,"Show #7307 - Tuesday, May 24, 2016",REDRAWING THE OTTOMAN EMPIRE,$400,"The agreement that redrew the Middle East was known by the name of this ""Minor"" area of major importance",Asia (Minor)
2886,32,"Show #7307 - Tuesday, May 24, 2016",4 PETERS & A WOLF,$400,He's seen here as the persistent Detective Columbo,Peter Falk
2887,32,"Show #7307 - Tuesday, May 24, 2016",MAY I QUOTE YOU?,$800,"Isaac Newton: ""If I have seen further it is by standing on the shoulders of these""",giants
2888,32,"Show #7307 - Tuesday, May 24, 2016","5 LETTERS, 1 SYLLABLE",$800,"Starbucks offers a ""house"" this, mixing different types of whole bean coffee",blend
2889,32,"Show #7307 - Tuesday, May 24, 2016",SCIENCE FICTION TITLES IN FRENCH,$800,"""Chroniques martiennes""",The Martian Chronicles
2890,32,"Show #7307 - Tuesday, May 24, 2016",REDRAWING THE OTTOMAN EMPIRE,$800,Mosul & Basra were 2 of the 3 provinces that were eventually merged into this country,Iraq
2891,32,"Show #7307 - Tuesday, May 24, 2016",4 PETERS & A WOLF,$800,He narrowly escapes certain doom after sneaking into Mr. McGregor's garden,Peter Rabbit
2892,32,"Show #7307 - Tuesday, May 24, 2016",MAY I QUOTE YOU?,$1200,"Gil Scott-Heron: This ""will not make you look 5 pounds thinner because"" this ""will not be televised""",the revolution
2893,32,"Show #7307 - Tuesday, May 24, 2016","5 LETTERS, 1 SYLLABLE",$1200,"14 pounds, in Plymouth",stone
2894,32,"Show #7307 - Tuesday, May 24, 2016",SCIENCE FICTION TITLES IN FRENCH,$1200,"""Le cycle de Fondation""",The Foundation Trilogy
2895,32,"Show #7307 - Tuesday, May 24, 2016",THE NEWS,$1200,"Sometimes hyphenated, it's the author's name as printed on a newspaper story",a byline
2896,32,"Show #7307 - Tuesday, May 24, 2016",REDRAWING THE OTTOMAN EMPIRE,"DD: $2,000","Hotly contested today, this 9-letter region was made an ""international zone""",Palestine
2897,32,"Show #7307 - Tuesday, May 24, 2016",4 PETERS & A WOLF,$1200,He received an honorary Oscar in 2003 for his memorable roles like Mr. Chips & Alan Swann,Peter O\'Toole
2898,32,"Show #7307 - Tuesday, May 24, 2016",MAY I QUOTE YOU?,"DD: $2,000","Jesse Jackson: ""Our flag is red, white, and blue, but our nation is a"" this",rainbow
2899,32,"Show #7307 - Tuesday, May 24, 2016","5 LETTERS, 1 SYLLABLE",$1600,Run through by the horn of that bull,gored
2900,32,"Show #7307 - Tuesday, May 24, 2016",SCIENCE FICTION TITLES IN FRENCH,$1600,"""La main gauche de la nuit""",The Left Hand of Darkness
2901,32,"Show #7307 - Tuesday, May 24, 2016",THE NEWS,$1600,"Pioneering all-news radio in 1961, XTRA broadcast to Southern California from this city just into Mexico",Tijuana
2902,32,"Show #7307 - Tuesday, May 24, 2016",REDRAWING THE OTTOMAN EMPIRE,$1600,"This ethnic group got autonomy (not independence) at the San Remo conference, but the Treaty of Lausanne nixed it",Kurds
2903,32,"Show #7307 - Tuesday, May 24, 2016",4 PETERS & A WOLF,$1600,A NYC neighborhood bears the name of this Dutch governor whose farm was the Bouwerie,Peter Stuyvesant
2904,32,"Show #7307 - Tuesday, May 24, 2016",MAY I QUOTE YOU?,$2000,"J.K. Galbraith: This ""ranks with love as man's greatest source of joy.  And... with death as his greatest source of anxiety""",money
2905,32,"Show #7307 - Tuesday, May 24, 2016","5 LETTERS, 1 SYLLABLE",$2000,"If you're ""out of your"" this type of fruit, you're just plain loco",gourd
2906,32,"Show #7307 - Tuesday, May 24, 2016",SCIENCE FICTION TITLES IN FRENCH,$2000,"Margaret Atwood's ""La servante écarlate""",The Handmaid\'s Tale
2907,32,"Show #7307 - Tuesday, May 24, 2016",THE NEWS,$2000,"Also what a comic does in a club, it's the term for a reporter's report straight to camera from the scene of breaking news",stand-up
2908,32,"Show #7307 - Tuesday, May 24, 2016",REDRAWING THE OTTOMAN EMPIRE,$2000,"Great Britain acquired southern Mesopotamia & this city, today the largest port in Israel",Haifa
2909,32,"Show #7307 - Tuesday, May 24, 2016",4 PETERS & A WOLF,$2000,"Stage name of Chester Burnett, legendary Chicago bluesman, seen here",Howlin\' Wolf
2910,32,"Show #7307 - Tuesday, May 24, 2016",19th CENTURY NOTABLES,,"He died in New Orleans on December 6, 1889, a little over 20 years after his treason case had been dropped",Jefferson Davis
2911,32,"Show #7306 - Monday, May 23, 2016",ITALIAN CITIES,$200,"In 2015 the Pope said this city's shroud was ""an icon of love""",Turin
2912,32,"Show #7306 - Monday, May 23, 2016",KEY WORDS,$200,Bow down to this key that'll open each one of a set of pin-tumbler locks,a master key
2913,32,"Show #7306 - Monday, May 23, 2016",ARE YOU FEELING LUCKY?,$200,"It's been observed that ""there's something slightly creepy"" about carrying this animal's foot for luck",a rabbit
2914,32,"Show #7306 - Monday, May 23, 2016",AMERICAN HISTORY,$200,"This Native American princess married an English colonist & visited England in 1616, meeting King James I",Pocahontas
2915,32,"Show #7306 - Monday, May 23, 2016",WHOOPS,$200,"H:A laugh or outcry, perhaps from a nocturnal raptor",hoot
2916,32,"Show #7306 - Monday, May 23, 2016","MY ""BAD""",$200,This Taylor Swift hit featured Kendrick Lamar,"""Bad Blood"""
2917,32,"Show #7306 - Monday, May 23, 2016",ITALIAN CITIES,"DD: $2,600","The name of this city on a celebrated bay comes from the Greek for ""new city""",Naples
2918,32,"Show #7306 - Monday, May 23, 2016",KEY WORDS,$400,"Term for a key that'll start your car but won't open the glove box, or for the guy at the restaurant you give it to",a valet key
2919,32,"Show #7306 - Monday, May 23, 2016",ARE YOU FEELING LUCKY?,$400,"Oh!  You're after me Lucky Charms, a cereal from this company; I'll turn my podium into a helicopter & fly away!",General Mills
2920,32,"Show #7306 - Monday, May 23, 2016",AMERICAN HISTORY,$400,"In 1920 when an Equal Rights Amendment was 1st proposed, it was opposed by this group, the LWV",the League of Women Voters
2921,32,"Show #7306 - Monday, May 23, 2016",WHOOPS,$400,"R:We're sure Katy Perry could tell you it's from Old English for ""bellow""",roar
2922,32,"Show #7306 - Monday, May 23, 2016","MY ""BAD""",$400,1979 No. 1 for Donna Summer,"""Bad Girls"""
2923,32,"Show #7306 - Monday, May 23, 2016",ITALIAN CITIES,$600,This seaport in Liguria lends its name to a popular type of salami,Genoa
2924,32,"Show #7306 - Monday, May 23, 2016",KEY WORDS,$600,It's the empty term for a key that hasn't been cut to fit a specific lock,a blank
2925,32,"Show #7306 - Monday, May 23, 2016",ARE YOU FEELING LUCKY?,$600,"Shakespeare began a sonnet, ""When in disgrace with"" this synonym for luck ""and men's eyes""",fortune
2926,32,"Show #7306 - Monday, May 23, 2016",AMERICAN HISTORY,$600,This billionaire amassed his wealth through acquisitions like TWA & RKO,Howard Hughes
2927,32,"Show #7306 - Monday, May 23, 2016",WHOOPS,$600,W:Homophone for a cetacean,wail
2928,32,"Show #7306 - Monday, May 23, 2016","MY ""BAD""",$600,"Joan Jett didn't give a damn that she had this, the title of her signature song","""Bad Reputation"""
2929,32,"Show #7306 - Monday, May 23, 2016",ITALIAN CITIES,$800,In 1987 this city & its lagoon were designated a UNESCO World Heritage Site,Venice
2930,32,"Show #7306 - Monday, May 23, 2016",KEY WORDS,$800,"California's business & professions code forbids locksmiths from copying keys stamped ""do not"" do this",duplicate
2931,32,"Show #7306 - Monday, May 23, 2016",ARE YOU FEELING LUCKY?,$800,"This 11th century man aka ""the Lucky"" converted his mom to Christianity; then mom built the first church in Greenland",Leif Erikson
2932,32,"Show #7306 - Monday, May 23, 2016",AMERICAN HISTORY,$800,"This Washington, D.C. guest house of U.S. Presidents was named for an advisor to Andrew Jackson & built in 1824",Blair House
2933,32,"Show #7306 - Monday, May 23, 2016",WHOOPS,$800,2 words:A Confederate battle cry,Rebel Yell
2934,32,"Show #7306 - Monday, May 23, 2016","MY ""BAD""",$800,"This Robert Palmer hit is subtitled ""Doctor, Doctor""","""Bad Case Of Loving You"""
2935,32,"Show #7306 - Monday, May 23, 2016",ITALIAN CITIES,$1000,"Though Portugal claims him as a patron saint, St. Anthony is buried in this Italian city",Padua
2936,32,"Show #7306 - Monday, May 23, 2016",KEY WORDS,$1000,Get down to bare bones with this term for a key that can open multiple old-fashioned locks,a skeleton key
2937,32,"Show #7306 - Monday, May 23, 2016",AMERICAN HISTORY,$1000,"Things went south, not West, for this presidential candidate in 1872; he lost to Ulysses Grant & died three weeks after the election",Horace Greeley
2938,32,"Show #7306 - Monday, May 23, 2016",WHOOPS,$1000,"Y:You get 5 stars if you know it's from Old English for ""pride"" or ""boasting""",yelp
2939,32,"Show #7306 - Monday, May 23, 2016","MY ""BAD""",$1000,"One of you from Jersey?  Give the title that finishes the lyric ""Shot through the heart, and you're to blame...""","""You Give Love A Bad Name"""
2940,32,"Show #7306 - Monday, May 23, 2016",PREFIXATED ON SCIENCE,$400,Erythro‑ & chloro‑ are these 2 colors; happy holidays!,red & green
2941,32,"Show #7306 - Monday, May 23, 2016",NAME THE SPIN-OFF SOURCE,$400,"""Mork & Mindy""",Happy Days
2942,32,"Show #7306 - Monday, May 23, 2016",THE PULITZER PRIZE FOR FICTION,$400,"In the 2013 winner ""The Orphan Master's Son"", young Pak Jun Do comes of age in this totalitarian nation",North Korea
2943,32,"Show #7306 - Monday, May 23, 2016",FOREIGN CURRENCY,$400,This country's 1-dollar coin features a loon on one side & is affectionately called a loonie,Canada
2944,32,"Show #7306 - Monday, May 23, 2016",SCULPTORS,$400,A 2015-16 MoMA show of this Spaniard's sculputure included a busty bust of his muse Marie-Therese Walter,Picasso
2945,32,"Show #7306 - Monday, May 23, 2016","THINGS THAT MAKE YOU GO ""HM""",$400,"Germany's Helmut, or the Phillies' Mike, who wore a helmet",Schmidt
2946,32,"Show #7306 - Monday, May 23, 2016",PREFIXATED ON SCIENCE,$800,"Belly up to this prefix that means ""stomach"" or ""belly""",gastro‑
2947,32,"Show #7306 - Monday, May 23, 2016",NAME THE SPIN-OFF SOURCE,$800,"""Bindi: The Jungle Girl""",The Crocodile Hunter
2948,32,"Show #7306 - Monday, May 23, 2016",THE PULITZER PRIZE FOR FICTION,$800,"Chapter 1 of this winner introduces the Tarleton Twins, ""born to the ease of plantation life""",Gone with the Wind
2949,32,"Show #7306 - Monday, May 23, 2016",FOREIGN CURRENCY,$800,"In 1991, after a period of hyperinflation, Peru dropped the inti for the nuevo sol, or ""new"" this",sun
2950,32,"Show #7306 - Monday, May 23, 2016",SCULPTORS,$800,"To create his Stone Mountain sculpture, he had to devise a magic lantern to project a sketch onto the mountain",Gutzon Borglum
2951,32,"Show #7306 - Monday, May 23, 2016","THINGS THAT MAKE YOU GO ""HM""",$800,"It's Cambodia's official language; ""Rouge"" followed it, unfortunately",Khmer
2952,32,"Show #7306 - Monday, May 23, 2016",PREFIXATED ON SCIENCE,$1200,Find this prefix before ‑meter & you'll have a device to measure wind speed,anemo‑
2953,32,"Show #7306 - Monday, May 23, 2016",NAME THE SPIN-OFF SOURCE,$1200,"""Snooki & JWoww""",Jersey Shore
2954,32,"Show #7306 - Monday, May 23, 2016",THE PULITZER PRIZE FOR FICTION,$1200,"1959 winner ""The Travels of Jaimie McPheeters"" tells a tale of a young man heading West as part of this 1849 frenzy",the California Gold Rush
2955,32,"Show #7306 - Monday, May 23, 2016",FOREIGN CURRENCY,$1200,"Although Slovakia has switched to the euro, this neighbor still uses the koruna as its currency",the Czech Republic
2956,32,"Show #7306 - Monday, May 23, 2016",SCULPTORS,$1200,"Before Michelangelo, this Italian created two Davids; the first, seen here, was in marble, the second in bronze",Donatello
2957,32,"Show #7306 - Monday, May 23, 2016","THINGS THAT MAKE YOU GO ""HM""",$1200,"This Yiddish word means ""to gossip idly""",schmooze
2958,32,"Show #7306 - Monday, May 23, 2016",PREFIXATED ON SCIENCE,$1600,Hydro‑ refers to water & this prefix refers to water vapor,hygro‑
2959,32,"Show #7306 - Monday, May 23, 2016",NAME THE SPIN-OFF SOURCE,$1600,"""Xena: Warrior Princess""",Hercules
2960,32,"Show #7306 - Monday, May 23, 2016",THE PULITZER PRIZE FOR FICTION,$1600,"In 2009 winner ""Olive Kitteridge"", 13 connected stories in this New England state pack a collective emotional wallop",Maine
2961,32,"Show #7306 - Monday, May 23, 2016",FOREIGN CURRENCY,$1600,This South African currency is also legal tender in Lesotho & Swaziland,the rand
2962,32,"Show #7306 - Monday, May 23, 2016",SCULPTORS,$1600,This Bulgarian-born sculptor's works include wrapping Berlin's Reichstag building in fabric in 1995,Christo
2963,32,"Show #7306 - Monday, May 23, 2016","THINGS THAT MAKE YOU GO ""HM""",$1600,"A computer is really good at executing this, defined as a series of steps to reach a goal",algorithm
2964,32,"Show #7306 - Monday, May 23, 2016",PREFIXATED ON SCIENCE,"DD: $2,000",Osteo‑ & myelo‑ refer to these 2 related things,bones & bone marrow
2965,32,"Show #7306 - Monday, May 23, 2016",NAME THE SPIN-OFF SOURCE,$2000,"On the CW, ""The Originals""",The Vampire Diaries
2966,32,"Show #7306 - Monday, May 23, 2016",THE PULITZER PRIZE FOR FICTION,$2000,"Disorder wrought by 1960s radicalism tears apart a family in ""American Pastoral"" by this man",Philip Roth
2967,32,"Show #7306 - Monday, May 23, 2016",FOREIGN CURRENCY,$2000,"The name of this monetary unit of China means ""round coin""",the yuan
2968,32,"Show #7306 - Monday, May 23, 2016",SCULPTORS,$2000,This Japanese-American sculptor designed a coffee table sold by Herman Miller beginning in 1947,(Isamu) Noguchi
2969,32,"Show #7306 - Monday, May 23, 2016","THINGS THAT MAKE YOU GO ""HM""","DD: $3,000","In 1880 he composed the ""Tragic Overture""",Brahms
2970,32,"Show #7306 - Monday, May 23, 2016",U.S. GEOGRAPHY,,"Of the 8 states that touch the Great Lakes, it's the smallest in area",Indiana
2971,32,"Show #7305 - Friday, May 20, 2016","NOT GREAT, BOB!",$200,In 2000 this Indiana University hoops coach was accused of choking a player during a 1997 practice,Bobby Knight
2972,32,"Show #7305 - Friday, May 20, 2016",WOMEN IN CHARGE,$200,"Her full title includes ""Queen, Head of the Commonwealth, Defender of the Faith""",Queen Elizabeth
2973,32,"Show #7305 - Friday, May 20, 2016",ON CABLE,$200,"Asked how her ""Veep"" character Selina Meyer would rank among U.S. presidents, she said at the ""bottom of the barrel""",Julia Louis-Dreyfus
2974,32,"Show #7305 - Friday, May 20, 2016",IT HAPPENED IN THE BIBLE,$200,"His mission is to save ""two of every sort"" of animal, ""male and female""",Noah
2975,32,"Show #7305 - Friday, May 20, 2016","TALKING ""POINT""S",$200,Laszlo Biro created the first of these pens in 1931,a ballpoint
2976,32,"Show #7305 - Friday, May 20, 2016","NOT GREAT, BOB!",$400,"In 1970 the Washington Post turned down this writer for his lack of experience but after about a year, he got the gig",Bob Woodward
2977,32,"Show #7305 - Friday, May 20, 2016",WOMEN IN CHARGE,$400,"As mayor, she was in charge of Wasilla, Alaska from 1996 to 2002",Sarah Palin
2978,32,"Show #7305 - Friday, May 20, 2016",ON CABLE,$400,"This Guy Fieri show on Food Network is known as ""Triple D"" for short","Diners, Drive-Ins and Dives"
2979,32,"Show #7305 - Friday, May 20, 2016",IT HAPPENED IN THE BIBLE,$400,"Right in chapter 1 of his book, he spent 3 days & nights in the belly of ""a great fish""",Jonah
2980,32,"Show #7305 - Friday, May 20, 2016","TALKING ""POINT""S",$400,"There was one of these called ""Charlie"" in Berlin before the wall came down",a checkpoint
2981,32,"Show #7305 - Friday, May 20, 2016",WOMEN IN CHARGE,$600,"In 2011 Christine Lagarde became managing director of the IMF, short for this",the International Monetary Fund
2982,32,"Show #7305 - Friday, May 20, 2016",ON CABLE,$600,In 2016 WGN America had a series about a group of slaves & their escape to freedom via this secret network,the Underground Railroad
2983,32,"Show #7305 - Friday, May 20, 2016",IT HAPPENED IN THE BIBLE,$600,"His super-strength was temporarily gone by the time the Philistines ""put out his eyes""",Samson
2984,32,"Show #7305 - Friday, May 20, 2016","TALKING ""POINT""S",$600,Alma mater of David Petraeus,West Point
2985,32,"Show #7305 - Friday, May 20, 2016",WOMEN IN CHARGE,DD: $400,"As CEO of Sam's Club, Rosalind Brewer became the first woman & the first African American to head a unit of this corp.",the Walmart corporation
2986,32,"Show #7305 - Friday, May 20, 2016",IT HAPPENED IN THE BIBLE,$800,You'll probably win the game if you have the incredible wisdom shown by this man in 1 Kings 3:27,Solomon
2987,32,"Show #7305 - Friday, May 20, 2016","TALKING ""POINT""S",$800,In 2016 Steph Curry broke his own record for these in a season with 24 games to go,a 3-pointer
2988,32,"Show #7305 - Friday, May 20, 2016",WOMEN IN CHARGE,$1000,"Beginning in 1997 Arizona had 3 consecutive women in charge: Jane Hull, Janet Napolitano & her",Janice Brewer
2989,32,"Show #7305 - Friday, May 20, 2016",IT HAPPENED IN THE BIBLE,$1000,"At Jericho, Joshua's band includes 7 priests with 7 of these instruments ""of rams' horns""",a shofar (or trumpet)
2990,32,"Show #7305 - Friday, May 20, 2016","TALKING ""POINT""S",$1000,"It means assigning blame; the people likely to get the blame often say, ""now is not the time for"" it",pointing fingers
2991,32,"Show #7305 - Friday, May 20, 2016",BRIDGES,$400,"This bridge was literally ""Falling Down"" in the 12th century; it was rebuilt in stone in 1176",London Bridge
2992,32,"Show #7305 - Friday, May 20, 2016",ORGANIZATIONS,$400,Members of the society named for this ship trace their lineage to its arrival in 1620,the Mayflower
2993,32,"Show #7305 - Friday, May 20, 2016",ON THE BOOKSHELF,$400,"""Blood Sport"" is part one of this Stephen King novel; part two is ""Prom Night""",Carrie
2994,32,"Show #7305 - Friday, May 20, 2016",MAD MEN,$400,"In ""Alice in Wonderland "" this character asks, ""Why is a raven like a writing-desk?""",Mad Hatter
2995,32,"Show #7305 - Friday, May 20, 2016",'90s MUSIC,$400,"In a 1999 hit Ricky Martin was ""Livin""' this",La Vida Loca
2996,32,"Show #7305 - Friday, May 20, 2016",ECHO CATEGORY,$400,"In certain jokes it comes before ""Who's there?""","Knock, knock"
2997,32,"Show #7305 - Friday, May 20, 2016",BRIDGES,$800,The bridges of this Iowa county were the title feature of a Meryl Streep movie,Madison County
2998,32,"Show #7305 - Friday, May 20, 2016",ORGANIZATIONS,$800,This largest veterans organization in the U.S. was founded in Paris by members of the AEF after World War I,the American Legion
2999,32,"Show #7305 - Friday, May 20, 2016",ON THE BOOKSHELF,$800,"A perennial favorite for grads is ""Oh, the Places You'll Go!"" by this man",Dr. Seuss
3000,32,"Show #7305 - Friday, May 20, 2016",MAD MEN,$800,"The exploits of this Union general earned him the nicknames ""Mad Tom"" & ""The Great Marcher""",William Tecumseh Sherman
3001,32,"Show #7305 - Friday, May 20, 2016",'90s MUSIC,$800,"Her 1991 Super Bowl rendition of ""The Star Spangled Banner"" became a Top 20 hit",Whitney Houston
3002,32,"Show #7305 - Friday, May 20, 2016",ECHO CATEGORY,$800,In a 1939 movie this dog is in danger of being put down after biting a neighbor,Toto (in The Wizard of Oz)
3003,32,"Show #7305 - Friday, May 20, 2016",BRIDGES,$1200,The 14th century chapel bridge on Lake Lucerne in this country was nearly destroyed by fire in 1993,Switzerland
3004,32,"Show #7305 - Friday, May 20, 2016",ORGANIZATIONS,$1200,"In 1980 Bruce Murray, Louis Friedman & this Cornell Univ. astronomer founded the Planetary Society",Carl Sagan
3005,32,"Show #7305 - Friday, May 20, 2016",ON THE BOOKSHELF,$1200,"In this novel, Mark Watney reasons that maritime law applies to Mars, making him ""a space pirate""",The Martian
3006,32,"Show #7305 - Friday, May 20, 2016",MAD MEN,$1200,"The subtitle of a biography of this Russian mystic asks, ""Holy Man or Mad Monk?""",Rasputin
3007,32,"Show #7305 - Friday, May 20, 2016",'90s MUSIC,$1200,"With over 20, she had more Top 40 hits in the '90s than her brother, including the song heard here""Let's go /Escapade /We'll have a good time...""",Janet Jackson
3008,32,"Show #7305 - Friday, May 20, 2016",ECHO CATEGORY,$1200,The White House Press Secretary during Clinton's first term had this double-talk first name,Dee Dee
3009,32,"Show #7305 - Friday, May 20, 2016",BRIDGES,$1600,"For his courage taking personal risks at the 1796 battle of Lodi Bridge, his troops nicknamed him ""Little Corporal""",Napoléon
3010,32,"Show #7305 - Friday, May 20, 2016",ORGANIZATIONS,"DD: $3,000",The late Julian Bond was its chairman from 1998 to 2010,the NAACP
3011,32,"Show #7305 - Friday, May 20, 2016",ON THE BOOKSHELF,"DD: $3,000",A line from Ecclesiastes inspired the title of this Hemingway novel about expatriates in France & Spain,The Sun Also Rises
3012,32,"Show #7305 - Friday, May 20, 2016",MAD MEN,$1600,"Boldness on the battlefield earned this Revolutionary War general the nickname ""Mad Anthony""","""Mad Anthony"" Wayne"
3013,32,"Show #7305 - Friday, May 20, 2016",'90s MUSIC,$1600,"All the ladies love this rapper/actor whose '90s hits include ""Hey Lover"" & ""Mama Said Knock You Out""",LL Cool J
3014,32,"Show #7305 - Friday, May 20, 2016",ECHO CATEGORY,$1600,This high-kicking dance was a favorite of Parisian music hall girls,can-can
3015,32,"Show #7305 - Friday, May 20, 2016",BRIDGES,$2000,One of the highest bridges in the world is the Royal Gorge Bridge in this Western state,Colorado
3016,32,"Show #7305 - Friday, May 20, 2016",ON THE BOOKSHELF,$2000,"President Obama & Amazon both named as their favorite novel of 2015 Lauren Groff's ""Fates and"" these",Furies
3017,32,"Show #7305 - Friday, May 20, 2016",MAD MEN,$2000,Overspending & eccentric behavior got this king of Bavaria deposed in 1886,Mad King Ludwig
3018,32,"Show #7305 - Friday, May 20, 2016",'90s MUSIC,$2000,"""Kiss From A Rose"" earned 3 Grammys for this British singer",Seal
3019,32,"Show #7305 - Friday, May 20, 2016",ECHO CATEGORY,$2000,New York New York & this double talk hotel are at opposite ends of the Las Vegas Strip,Circus Circus
3020,32,"Show #7305 - Friday, May 20, 2016",U.S. HISTORY,,In 1790 a deal made Washington the nation's capital; the room where it happened was at Jefferson's house & negotiators included Madison & this Cabinet member,Alexander Hamilton
3021,32,"Show #7304 - Thursday, May 19, 2016",THE AL FRANKEN DECADE,$200,"At a 1986 summit in Iceland, Ronald Reagan & this Russian leader met to continue historic talks on reducing nukes",Gorbachev
3022,32,"Show #7304 - Thursday, May 19, 2016",A COOK-OFF,$200,"No beans about it: for your first challenge, you'll be making (what else?) this dish that Texans call a ""bowl of red""",chili
3023,32,"Show #7304 - Thursday, May 19, 2016",TV THEME SONGS,$200,"When this lifeguard series premiered, it used the appropriate theme ""Save Me""",Baywatch
3024,32,"Show #7304 - Thursday, May 19, 2016",LEGALIZE IT,$200,A change in restrictions in 2015 means traveling to this nearby country is now legal for most Americans,Cuba
3025,32,"Show #7304 - Thursday, May 19, 2016",THE AL FRANKEN DECADE,$400,"On May 22, 1980 Namco began gobbling up the competition by releasing this video game",Pac-Man
3026,32,"Show #7304 - Thursday, May 19, 2016",A COOK-OFF,$400,Start slicing & dicing for some stir-fry made in this Chinese bowl-shaped pan,wok
3027,32,"Show #7304 - Thursday, May 19, 2016",TV THEME SONGS,$400,This title TV family lived on Stone Cave Road,The Flintstones
3028,32,"Show #7304 - Thursday, May 19, 2016",LEGALIZE IT,$400,"In 2016 New York became the last state to legalize MMA, the sport of ""mixed"" these",mixed martial arts
