,season,episode,category,value,clue,answer
330,1,"Show #153 - Wednesday, April 10, 1985","STARTS WITH ""OO""",$500,James Bond,007
331,1,"Show #153 - Wednesday, April 10, 1985",ASTRONOMY,$200,Only star in northen hemisphere sky that never appears to move,Polaris (north star)
332,1,"Show #153 - Wednesday, April 10, 1985",WILD WEST,$200,"Contrary to TV, in the 1st year on the Oregon Trail no wagon train was attacked by them",Indians
333,1,"Show #153 - Wednesday, April 10, 1985",12-LETTER WORDS,$200,"The World Book, for example",encyclopedia
334,1,"Show #153 - Wednesday, April 10, 1985",PHILOSOPHY,$200,"""Consume, imbibe & swing"" is another way of stating this hedonistic philosophy","eat, drink & be merry"
335,1,"Show #153 - Wednesday, April 10, 1985",ACTORS & ROLES,$200,"He said in his next sequel he'd like to play ""God, and the devil, and the Virgin Mary""",George Burns
336,1,"Show #153 - Wednesday, April 10, 1985",THE '50s,$200,"It took place June 2, 1953 at Westminster Abbey",crowning of Queen Elizabeth II
337,1,"Show #153 - Wednesday, April 10, 1985",ASTRONOMY,$400,"In 1980-81, this planet was found to have 14 small moons besides its 9 largers ones",Saturn
338,1,"Show #153 - Wednesday, April 10, 1985",WILD WEST,$400,The purpose of the spring round-up was to do this to as many calves as possible,brand
339,1,"Show #153 - Wednesday, April 10, 1985",12-LETTER WORDS,$400,36-22-36,measurements
340,1,"Show #153 - Wednesday, April 10, 1985",PHILOSOPHY,$400,Effect is the immediate result of this,cause
341,1,"Show #153 - Wednesday, April 10, 1985",ACTORS & ROLES,$400,"A.K.A. Otis B. Driftwood, Rufus T. Firefly & Dr. Hugo Z. Hackenbush",Groucho Marx
342,1,"Show #153 - Wednesday, April 10, 1985",THE '50s,$400,"In 1956, JFK lost Dem. nomination to Sen. Kefauver for this national office",vice president
343,1,"Show #153 - Wednesday, April 10, 1985",ASTRONOMY,$600,Polish astronomer who was 1st to theorize earth isn't the center of the universe,(Nicolaus) Copernicus
344,1,"Show #153 - Wednesday, April 10, 1985",WILD WEST,$600,Only 2 days after this service began the Pony Express came to an end,telegraph
345,1,"Show #153 - Wednesday, April 10, 1985",12-LETTER WORDS,$600,Bevy of beauties who shake their pom-poms for the Cowboys or Rams for example,cheerleaders
346,1,"Show #153 - Wednesday, April 10, 1985",PHILOSOPHY,$600,Rodin aptly expressed the task of a philosopher in this famous statue,The Thinker
347,1,"Show #153 - Wednesday, April 10, 1985",ACTORS & ROLES,$600,"Film in which Robert DeNiro & James Woods, of Italian & Irish ancestry, play Jewish gangsters",Once Upon a Time in America
348,1,"Show #153 - Wednesday, April 10, 1985",ASTRONOMY,$800,Compass needles are always attracted to this spot in northern Canada,magnetic north pole
349,1,"Show #153 - Wednesday, April 10, 1985",12-LETTER WORDS,$800,Unlawful killing of another person without implied malice,manslaughter
350,1,"Show #153 - Wednesday, April 10, 1985",PHILOSOPHY,DD: $800,Method of reasoning which goes from general statements to specific conclusions,deduction (deductive method or deductive reasoning)
351,1,"Show #153 - Wednesday, April 10, 1985",ACTORS & ROLES,$800,"The movie is called ""Garbo Talks"", but  she has all the lines",Anne Bancroft
352,1,"Show #153 - Wednesday, April 10, 1985",ASTRONOMY,$1000,"Mentioned 3 times in the Bible, this constellation is named for a legendary Greek hunter",Orion
353,1,"Show #153 - Wednesday, April 10, 1985",12-LETTER WORDS,$1000,Big word which means each of these words has but one part,monosyllabic
354,1,"Show #153 - Wednesday, April 10, 1985",PHILOSOPHY,$1000,"Philosophy portrayed in More's ""Utopia"" & personified in Don Quixote's tilting at windmills",idealism
355,1,"Show #153 - Wednesday, April 10, 1985",ACTORS & ROLES,$1000,"Himself a dying man, he played a man who chooses to die in his last film ""Soylent Green""",Edward G. Robinson
356,1,"Show #153 - Wednesday, April 10, 1985",PRESIDENTS,,The only president to be sworn in by a woman,Lyndon B. Johnson
357,1,"Show #141 - Monday, March 25, 1985",EASY MATH,$100,The answer to 65 divided by 4/7 x 0,zero
358,1,"Show #141 - Monday, March 25, 1985",FOOD FACTS,$100,"The average adult male needs 3000 a day, a female, 2200",calories
359,1,"Show #141 - Monday, March 25, 1985","QUOTE, UNQUOTE",$100,"Play in which Queen Gertrude, while watching a play, says, ""The lady doth protest too much""",Hamlet
360,1,"Show #141 - Monday, March 25, 1985",EGYPT,$100,"Egyptian-born actor Michael Shalhoub, his most famous role was a Russian doctor",Omar Sharif
361,1,"Show #141 - Monday, March 25, 1985",CRIME & PUNISHMENT,$100,"In California, this auto necessity is made at Folsom Prison",license plates
362,1,"Show #141 - Monday, March 25, 1985",EASY MATH,$200,Number of first-class stamps in a $20 roll,a hundred
363,1,"Show #141 - Monday, March 25, 1985",FOOD FACTS,$200,"Though leader in total world food production at 35%, this continent has 59% of the world's population",Asia
364,1,"Show #141 - Monday, March 25, 1985","QUOTE, UNQUOTE",$200,"At the 1st Battle of Bull Run, Bernard Bee said, ""There is Jackson, standing like..."" this",a stone wall
365,1,"Show #141 - Monday, March 25, 1985",EGYPT,DD: $500,Italian opera set in Egypt featuring this march:,Aida
366,1,"Show #141 - Monday, March 25, 1985",CRIME & PUNISHMENT,$200,"They were 1st trained to help with police work about 1900 in Ghent, Belgium",dogs
367,1,"Show #141 - Monday, March 25, 1985",EASY MATH,$300,Decimal equivalent of 3/4,.75
368,1,"Show #141 - Monday, March 25, 1985",FOOD FACTS,$300,"This process does not ""heal"" food, but preserves it",curing
369,1,"Show #141 - Monday, March 25, 1985","QUOTE, UNQUOTE",$300,"Pop artist who claimed ""in the future everyone will be famous for 15 minutes""",Andy Warhol
370,1,"Show #141 - Monday, March 25, 1985",EGYPT,$300,Leader assassinated at parade celebrating 8th anniversary of Yom Kippur War,Sadat
371,1,"Show #141 - Monday, March 25, 1985",CRIME & PUNISHMENT,$300,"It's estimated there are about 40,000 separate police agencies in this country",the United States
372,1,"Show #141 - Monday, March 25, 1985",EASY MATH,$400,"Sum of the 3 Billy Goats Gruff, the 3 Little Pigs & Goldilocks & the 3 Bears",10
373,1,"Show #141 - Monday, March 25, 1985",FOOD FACTS,$400,Paris cooking school named after ribbons worn by the Order of the Holy Ghost,Cordon Bleu
374,1,"Show #141 - Monday, March 25, 1985","QUOTE, UNQUOTE",$400,"""I can't mate in captivity."" explained this feminist on why she's never married",Gloria Steinem
375,1,"Show #141 - Monday, March 25, 1985",EGYPT,$400,Albanian founder of the last Egyptian dynasty; his namesake is a famous prizefighter,Muhammad Ali
376,1,"Show #141 - Monday, March 25, 1985",EASY MATH,$500,The square root of 225,15
377,1,"Show #141 - Monday, March 25, 1985",FOOD FACTS,$500,Colorful term used to describe effort to increase food production in developing countries,the green revolution
378,1,"Show #141 - Monday, March 25, 1985","QUOTE, UNQUOTE",$500,"Completes the saying ""The trouble with a kitten is that...""",it grows to a cat
379,1,"Show #141 - Monday, March 25, 1985",CRIME & PUNISHMENT,$500,A 43-year old mother of 4 recently broke up a $3.5 billion ring dealing in this drug,cocaine
380,1,"Show #141 - Monday, March 25, 1985",PRESIDENTS,$200,"'70s president who, as a model, once appeared in ""Look"" magazine",Gerald Ford
381,1,"Show #141 - Monday, March 25, 1985",ROCKS & MINERALS,$200,A sparking rock or a Michigan city,Flint
382,1,"Show #141 - Monday, March 25, 1985",MOVIE TRIVIA,$200,"It was known as the dingus, the stuff dreams are made of & the black bird",the Maltese Falcon
383,1,"Show #141 - Monday, March 25, 1985",SOCIAL STUDIES,$200,"3-letter term for fashions that come & go quickly, such as hula hoops & coonskin caps",a fad
384,1,"Show #141 - Monday, March 25, 1985",MAMMALS,$200,"""Vampire"" variety of these actually do feed on the blood of other animals",bats
385,1,"Show #141 - Monday, March 25, 1985",AMERICAN LITERATURE,$200,"Sport defined by Hemingway as ""Death in the Afternoon""",bullfighting
386,1,"Show #141 - Monday, March 25, 1985",PRESIDENTS,$400,This office remained vacant during Truman's 1st administration,the vice-presidency
387,1,"Show #141 - Monday, March 25, 1985",MOVIE TRIVIA,$400,Character from American history played on screen more than any other,Abe Lincoln
388,1,"Show #141 - Monday, March 25, 1985",SOCIAL STUDIES,$400,"""Jus soli"", the right of soil, makes you this in the country of your birth",a citizen
389,1,"Show #141 - Monday, March 25, 1985",MAMMALS,$400,"General name for the wild rabbits of Canada, the U.S. & Mexico; Peter is one",a cottontail
390,1,"Show #141 - Monday, March 25, 1985",AMERICAN LITERATURE,$400,"In 1843, the Merriams took over the rights to his dictionary",Webster
391,1,"Show #141 - Monday, March 25, 1985",PRESIDENTS,$600,"Said he could either run the country or control his daughter Alice, ""But not both""",Teddy Roosevelt
392,1,"Show #141 - Monday, March 25, 1985",MOVIE TRIVIA,$600,"A sequel's now being planned to this top grossing film, called in France ""S.O.S. Phantomes""",Ghostbusters
393,1,"Show #141 - Monday, March 25, 1985",SOCIAL STUDIES,$600,"Not a radioactive clan, but the core group of one's relatives",the nuclear family
394,1,"Show #141 - Monday, March 25, 1985",MAMMALS,$600,"Before hunting, a pack of these meets & howls to keep other packs from its territory",wolves
395,1,"Show #141 - Monday, March 25, 1985",AMERICAN LITERATURE,$600,"Her ""Giant"" grew into an epic movie",Edna Ferber
396,1,"Show #141 - Monday, March 25, 1985",PRESIDENTS,$800,"Probably our most scholarly president, he was only one to earn a Ph.D.",Woodrow Wilson
397,1,"Show #141 - Monday, March 25, 1985",MOVIE TRIVIA,$800,"To protect his image, Buster Keaton's MGM contract did not allow him to do this onscreen",smile
398,1,"Show #141 - Monday, March 25, 1985",SOCIAL STUDIES,$800,U.S. equivalent to the bourgeoisie which developed between the aristocrats & the peasants in France,business class or middle class (merchant class accepted)
399,1,"Show #141 - Monday, March 25, 1985",MAMMALS,$800,"This swimming African animal ""yawns"" as an aggressive gesture before it attacks",a hippo
400,1,"Show #141 - Monday, March 25, 1985",AMERICAN LITERATURE,$800,"""Death Comes for"" him Willa Cather's classic",the Archbishop
401,1,"Show #141 - Monday, March 25, 1985",PRESIDENTS,$1000,"In 1940, FDR beat him to win 3rd term",Wendell Willkie
402,1,"Show #141 - Monday, March 25, 1985",MOVIE TRIVIA,"DD: $1,500","4-generation film family which includes a knighted actor, his father, daughters & grandchildren",the Redgraves
403,1,"Show #141 - Monday, March 25, 1985",SOCIAL STUDIES,$1000,It's suffered by one who goes from his simple society to a very complex one,culture shock
404,1,"Show #141 - Monday, March 25, 1985",AMERICAN LITERATURE,$1000,"Novelist & poet who went ""Trout Fishing in America""",(Richard) Brautigan
405,1,"Show #141 - Monday, March 25, 1985",BUSINESS & INDUSTRY,,This cereal co. which owns Parker Bros. & Lionel Trains is the largest toy maker in the world,General Mills
406,1,"Show #138 - Wednesday, March 20, 1985",FOREIGN CUISINE,$100,This just about wraps up a burrito or taco,a tortilla
407,1,"Show #138 - Wednesday, March 20, 1985",CHEMISTRY,$100,The British call this element aluminium,aluminum
408,1,"Show #138 - Wednesday, March 20, 1985",SPORTS,$100,You can muscle your way up in this sport by doing the snatch or clean & jerk,weightlifting
409,1,"Show #138 - Wednesday, March 20, 1985",DOUBLE MEANINGS,$100,"Dashing to the florist, or the Kentucky Derby",the Run for the Roses
410,1,"Show #138 - Wednesday, March 20, 1985",THE '50s,$100,"""Rashomon,"" Best Foreign Film of '51, was from this country",Japan
411,1,"Show #138 - Wednesday, March 20, 1985",RITUALS,$100,You remove them before entering a house in Japan,your shoes
412,1,"Show #138 - Wednesday, March 20, 1985",FOREIGN CUISINE,$200,"Hungarian for ""pepper"", it spices up goulash",paprika
413,1,"Show #138 - Wednesday, March 20, 1985",SPORTS,$200,"Sport featured in the movie ""Heaven Can Wait""",football
414,1,"Show #138 - Wednesday, March 20, 1985",DOUBLE MEANINGS,$200,Soap opera Custer or Patton might have gone to if sick,General Hospital
415,1,"Show #138 - Wednesday, March 20, 1985",THE '50s,$200,"Like, to these cats & chicks, Kerouac was the most",the beatniks (the Beat Generation)
416,1,"Show #138 - Wednesday, March 20, 1985",RITUALS,$200,"Late every December 31st, people across the nation watch this city drop the ball",New York City
417,1,"Show #138 - Wednesday, March 20, 1985",FOREIGN CUISINE,$300,"What it's called when ""I eats me spinach"" as a major ingredient of an Italian dish",Florentine
418,1,"Show #138 - Wednesday, March 20, 1985",SPORTS,$300,"In a meet, these are performed in this order: forward, back, reverse, inward & forward with a half twist",dives
419,1,"Show #138 - Wednesday, March 20, 1985",DOUBLE MEANINGS,$300,"Describes how Dorothy left Kansas, or a Mitchell novel",Gone with the Wind
420,1,"Show #138 - Wednesday, March 20, 1985",THE '50s,$300,The only human figure on the standard B & W test pattern,the Indian head
421,1,"Show #138 - Wednesday, March 20, 1985",RITUALS,$300,"On the belief the sun needed nourishment, this civilization sacrificed about 20,000 people a year",the Aztecs
422,1,"Show #138 - Wednesday, March 20, 1985",FOREIGN CUISINE,$400,"Served like rice, this common N. African dish is steamed semolina flour",couscous
423,1,"Show #138 - Wednesday, March 20, 1985",SPORTS,$400,"With 1 ½ billion viewers, this '82 championship had largest TV audience in sports history",World Cup
424,1,"Show #138 - Wednesday, March 20, 1985",DOUBLE MEANINGS,$400,"A den painted deep red, or Sherlock Holmes' first story",A Study in Scarlet
425,1,"Show #138 - Wednesday, March 20, 1985",THE '50s,DD: $500,"Popular TV Western featuring this theme: ""I'll tell you a story, a real true life story /A tale of the Western frontier /The West, it was lawless /But one man was flawless /And his is the story you'll hear...""",Wyatt Earp
426,1,"Show #138 - Wednesday, March 20, 1985",RITUALS,$400,Hebrew ceremony which takes place under a canopy called a huppa,a wedding (a marriage)
427,1,"Show #138 - Wednesday, March 20, 1985",FOREIGN CUISINE,$500,Type of seafood French call Coquilles St. Jacques because its shell was emblem of St. James church,a scallop
428,1,"Show #138 - Wednesday, March 20, 1985",SPORTS,$500,"'57 MVP, this guard led NBA in assists for 8 straight seasons with Boston Celtics",Bob Cousy
429,1,"Show #138 - Wednesday, March 20, 1985",DOUBLE MEANINGS,$500,"Honest Abe's diaries, or his building toy sets",Lincoln Logs
430,1,"Show #138 - Wednesday, March 20, 1985",RITUALS,$500,Part of a pilgrim a Pope washes on Maundy Thursday,feet
431,1,"Show #138 - Wednesday, March 20, 1985",U.S. STATES,$200,"Highest elevation in this ""Sunshine State"" is only 345 feet",Florida
432,1,"Show #138 - Wednesday, March 20, 1985",NUMBER PLEASE,$200,Taft was the first president to get up and stretch during this inning of a ball game,the seventh inning
433,1,"Show #138 - Wednesday, March 20, 1985",POETRY,$200,"Title of Katharine Lee Bates poem which begins ""O beautiful, for spacious skies""","""America The Beautiful"""
434,1,"Show #138 - Wednesday, March 20, 1985",MUSIC,$200,"A musical symbol, or a short informal letter",a note
435,1,"Show #138 - Wednesday, March 20, 1985",MONEY,$200,"Those who are ""penny-wise"" may be this ""foolish""",a pound
436,1,"Show #138 - Wednesday, March 20, 1985",U.S. STATES,$400,"""Last Chance Gulch"" is now the main street of its capital, Helena",Montana
437,1,"Show #138 - Wednesday, March 20, 1985",NUMBER PLEASE,$400,"Straw Boss said ""Bless my soul"" when Tennessee Ernie mined this much coal","""Sixteen Tons"""
438,1,"Show #138 - Wednesday, March 20, 1985",POETRY,$400,"His poems were the catalyst for ""Cats""",T.S. Eliot
439,1,"Show #138 - Wednesday, March 20, 1985",MUSIC,$400,"""Music City, U.S.A.""","Nashville, Tennessee"
440,1,"Show #138 - Wednesday, March 20, 1985",MONEY,$400,100 Russian kopecks equals this,a ruble
441,1,"Show #138 - Wednesday, March 20, 1985",U.S. STATES,$600,Only U.S. railroad owned and operated by Federal gov't. is found entirely within this sizeable state,Alaska
442,1,"Show #138 - Wednesday, March 20, 1985",NUMBER PLEASE,$600,"Biblical Psalm that begins ""The Lord is my shepherd""",the 23rd Psalm
443,1,"Show #138 - Wednesday, March 20, 1985",POETRY,$600,"Completes ""He started to sing as he tackled the thing that couldn't be done...""","""And he did it."""
444,1,"Show #138 - Wednesday, March 20, 1985",MUSIC,$600,"British national anthem whose melody is used for ""My Country 'Tis Of Thee""","""God Save The Queen"""
445,1,"Show #138 - Wednesday, March 20, 1985",MONEY,$600,He was on the dime immediately before FDR,Mercury
446,1,"Show #138 - Wednesday, March 20, 1985",U.S. STATES,$800,First state to forbid slavery & guarantee universal male suffrage & public education to all,Vermont
447,1,"Show #138 - Wednesday, March 20, 1985",NUMBER PLEASE,DD: $200,The Henry who defeated Richard III at Bosworth Field & established Tudor dynasty,Henry VII
448,1,"Show #138 - Wednesday, March 20, 1985",POETRY,$800,"He wrote ""There was a little girl, she had a little curl"" & ""The Wreck of the Hesperus"", too",(Henry Wadsworth) Longfellow
449,1,"Show #138 - Wednesday, March 20, 1985",MUSIC,DD: $800,What A.S.C.A.P. stands for,"the American Society of Composers, Authors and Publishers"
450,1,"Show #138 - Wednesday, March 20, 1985",MONEY,$800,This note is the highest denomination in circulation in the U.S.,"the $10,000 bill"
451,1,"Show #138 - Wednesday, March 20, 1985",U.S. STATES,$1000,"During the Civil War, this Midwest state sent proportionally the most men into the Union Army",Kansas
452,1,"Show #138 - Wednesday, March 20, 1985",NUMBER PLEASE,$1000,The Astors & the Vanderbilts led this list of 1880's New York elite,the 400
453,1,"Show #138 - Wednesday, March 20, 1985",POETRY,$1000,Valiant & bold & unaccustomed to fear was this son of the prophet,Abdullah Bulbul Amir
454,1,"Show #138 - Wednesday, March 20, 1985",MUSIC,$1000,A funny thing happened to this songwriter on his way to the Forum,Stephen Sondheim
455,1,"Show #138 - Wednesday, March 20, 1985",MONEY,$1000,"Charles Pinckney urged ""Millions for defense, but not a damned penny for"" this",tribute
456,1,"Show #138 - Wednesday, March 20, 1985",THE ENGLISH LANGUAGE,,"Site of Nov. '78 headline tragedy, it's the only S.A. country with English as official language",Guyana
457,1,"Show #127 - Tuesday, March 5, 1985",WILD WEST,$100,He killed 21 men & was himself killed at age 21,Billy the Kid
458,1,"Show #127 - Tuesday, March 5, 1985",FOODS,$100,"From Dutch meaning ""cabbage salad"", that's just what it is",cole slaw
459,1,"Show #127 - Tuesday, March 5, 1985",ZOOLOGY,$100,"On television, it ""roars"" for MTM",a pussycat
460,1,"Show #127 - Tuesday, March 5, 1985",TRAVEL & TOURISM,$100,"Many motorists prefer to stay in these ""B&B"" places",bed & breakfasts
461,1,"Show #127 - Tuesday, March 5, 1985",TELEVISION,$100,"What the initials stand for in ""E/R""",emergency room
462,1,"Show #127 - Tuesday, March 5, 1985",SUDDEN DEATH,$100,Every August 23rd a woman in black leaves flowers on this silent star's resting place,Valentino
463,1,"Show #127 - Tuesday, March 5, 1985",WILD WEST,$200,"Slang word for cowboy, from Spanish ""vaquero""",buckaroo
464,1,"Show #127 - Tuesday, March 5, 1985",FOODS,$200,These flaming French pancakes originally caught fire by accident,Crêpes Suzette
465,1,"Show #127 - Tuesday, March 5, 1985",ZOOLOGY,$200,"The largest anthropoid apes, they eat meat only in captivity",gorillas
466,1,"Show #127 - Tuesday, March 5, 1985",TRAVEL & TOURISM,$200,"The real name of the ""Love Boat""",the Pacific Princess
467,1,"Show #127 - Tuesday, March 5, 1985",TELEVISION,$200,"When Tony Musante dropped out of ""Toma"", Universal signed Robert Blake & developed this show",Beretta
468,1,"Show #127 - Tuesday, March 5, 1985",SUDDEN DEATH,$200,More suicides occur on this day than any other day of the week,Monday
469,1,"Show #127 - Tuesday, March 5, 1985",FOODS,$300,"""Nautical"" legume broth, served daily in the U.S. Senate cafeteria",Navy bean soup
470,1,"Show #127 - Tuesday, March 5, 1985",ZOOLOGY,$300,Longest-lived vertebrate animal,the tortoise
471,1,"Show #127 - Tuesday, March 5, 1985",TRAVEL & TOURISM,$300,"Hebrew for ""mountain fortress"", its ruinous site of last Jewish holdout against the Romans",Masada
472,1,"Show #127 - Tuesday, March 5, 1985",TELEVISION,$300,Carl Sagan's saga,Cosmos
473,1,"Show #127 - Tuesday, March 5, 1985",SUDDEN DEATH,DD: $900,Life-threatening condition in the following:(My mouth is dry / My legs are weak / I'm thinkin' this 'cause I can't speak),heart attack
474,1,"Show #127 - Tuesday, March 5, 1985",FOODS,$400,18th C. English Earl who always had meat between bread brought to the gambling tables,Earl of Sandwich
475,1,"Show #127 - Tuesday, March 5, 1985",ZOOLOGY,$400,Branch of zoology that deals with birds,ornithology
476,1,"Show #127 - Tuesday, March 5, 1985",TRAVEL & TOURISM,$400,"The country in which you find the famous ""Spanish Steps""",Italy
477,1,"Show #127 - Tuesday, March 5, 1985",TELEVISION,$400,"""The Tonight Show"" was just called ""Tonight!"" when he was its host",Steve Allen
478,1,"Show #127 - Tuesday, March 5, 1985",FOODS,$500,The food & drink of the gods which bestowed youth & immortality,nectar & ambrosia
479,1,"Show #127 - Tuesday, March 5, 1985",TRAVEL & TOURISM,$500,"What you do to a ""fado"" in Portugal","sing it, or dance to it"
480,1,"Show #127 - Tuesday, March 5, 1985",TELEVISION,$500,"He plays a Hill on ""Hill Street Blues""",Michael Warren
481,1,"Show #127 - Tuesday, March 5, 1985",CLASSICAL MUSIC,$200,"Simply, the leader of the band or orchestra",the conductor
482,1,"Show #127 - Tuesday, March 5, 1985",RELIGION,$200,Mountain upon which Moses received the 10 Commandments,Sinai
483,1,"Show #127 - Tuesday, March 5, 1985","STARTS WITH ""L""",$200,The one of two evils you should pick,the lesser
484,1,"Show #127 - Tuesday, March 5, 1985",COLLEGES,$200,"""Ramblin' Wrecks"" hail from there but their team's the ""Yellow Jackets""",Georgia Tech
485,1,"Show #127 - Tuesday, March 5, 1985",FRENCH REVOLUTION,$200,Dickens' novel set against backdrop of the revolution,A Tale of Two Cities
486,1,"Show #127 - Tuesday, March 5, 1985",MOVIE TRIVIA,$200,"For ""6 Weeks"", she had a love affair with Dudley Moore",Mary Tyler Moore
487,1,"Show #127 - Tuesday, March 5, 1985",CLASSICAL MUSIC,$400,"Marx Brothers film featuring a performance of ""Il Trovatore""",A Night at the Opera
488,1,"Show #127 - Tuesday, March 5, 1985",RELIGION,$400,"Norwegian Protestant football coach, he became a Catholic at Notre Dame",Knute Rockne
489,1,"Show #127 - Tuesday, March 5, 1985","STARTS WITH ""L""",$400,A body of water surrounded by land,a lake
490,1,"Show #127 - Tuesday, March 5, 1985",COLLEGES,$400,Alabama univ. founded by Booker T. Washington,Tuskegee Institute
491,1,"Show #127 - Tuesday, March 5, 1985",FRENCH REVOLUTION,$400,"She was falsely accused of saying ""Let them eat cake"" when told the people had no bread",Marie Antoinette
492,1,"Show #127 - Tuesday, March 5, 1985",MOVIE TRIVIA,$400,"To get a ride in ""It Happened One Night"", this proved mightier than Gable's thumb",Claudette Colbert\'s leg
493,1,"Show #127 - Tuesday, March 5, 1985",CLASSICAL MUSIC,$600,"5'4"", thickset & broad, he wrote the Appassionata Sonata which broke the classic rules",Ludvig von Beethoven
494,1,"Show #127 - Tuesday, March 5, 1985",RELIGION,$600,"Of three main branches of Judaism, the one founded in Germany",Reform
495,1,"Show #127 - Tuesday, March 5, 1985","STARTS WITH ""L""","DD: $2,500",Judge Roy Bean named a Texas town for this Gay '90s British actress,Lillie Langtry
496,1,"Show #127 - Tuesday, March 5, 1985",COLLEGES,$600,"In 1966, Yale invited this Poughkeepsie, NY women's school to merge with it",Vassar
497,1,"Show #127 - Tuesday, March 5, 1985",FRENCH REVOLUTION,$600,French Revolution began when legislators took an oath at this type of court,tennis court
498,1,"Show #127 - Tuesday, March 5, 1985",CLASSICAL MUSIC,$800,"""The Clock"", ""Drum Roll"" & ""Surprise"" symphonies are among over 100 composed by this Austrian",(Franz Josef) Haydn
499,1,"Show #127 - Tuesday, March 5, 1985",COLLEGES,$800,"The University of Miami is in Florida, while Miami University is in this state",Ohio
500,1,"Show #127 - Tuesday, March 5, 1985",FRENCH REVOLUTION,$800,"""The Committee of Public Safety"" carried out this most violent phase of the revolution",the Reign of Terror
501,1,"Show #127 - Tuesday, March 5, 1985",CLASSICAL MUSIC,$1000,"Italian for ""joke"", it's the sprightly humorous movement of a sonata or symphony",a scherzo
502,1,"Show #127 - Tuesday, March 5, 1985",COLLEGES,$1000,"Gallaudet College in Washington, D.C. is especially geared to this type of student",a deaf student
503,1,"Show #127 - Tuesday, March 5, 1985",FRENCH REVOLUTION,"DD: $1,000","Like Darwin's ""fittest"", Talleyrand, when asked what he did during Rev., supposedly said this","""I survived""."
504,1,"Show #127 - Tuesday, March 5, 1985",BODIES OF WATER,,Only Great Lake not forming part of Michigan's borders,Lake Ontario
505,1,"Show #126 - Monday, March 4, 1985",U.S. GEOGRAPHY,$100,"State whose license plate reads ""Land of 10,000 Lakes""",Minnesota
506,1,"Show #126 - Monday, March 4, 1985",PEOPLE,$100,"By wearing 1 instead of 2, Michael Jackson made it his landmark",glove
507,1,"Show #126 - Monday, March 4, 1985",WORD ORIGINS,$100,"From French solider Nicolas Chauvin, who was steadfastly, loyal to Napoleon",chauvinism
508,1,"Show #126 - Monday, March 4, 1985",WEIGHTS & MEASURES,$100,A baker's dozen,13
509,1,"Show #126 - Monday, March 4, 1985",HOWDY DOODY,$100,He was both the host & voice of Howdy Doody,Bob Smith
510,1,"Show #126 - Monday, March 4, 1985",U.S. GEOGRAPHY,$200,"Indian name for ""sleepy ones"", 95% of this ""Corn State"" is farmland",Iowa
511,1,"Show #126 - Monday, March 4, 1985",PEOPLE,$200,"Cher, Liz Taylor, & Boy George all switched to this hair color last summer",blonde
512,1,"Show #126 - Monday, March 4, 1985",WORD ORIGINS,$200,"""Biblical"" term for the thyroid cartilage that bulges in the throat",Adam\'s apple
513,1,"Show #126 - Monday, March 4, 1985",WEIGHTS & MEASURES,$200,"Weighing device used by ""justice"" & supermarket cashiers",scales
514,1,"Show #126 - Monday, March 4, 1985",HOWDY DOODY,DD: $500,"His ""voice"" sounded like this",Clara Bell
515,1,"Show #126 - Monday, March 4, 1985",U.S. GEOGRAPHY,$300,Only temperate zone rain forest in the U.S. is on this state's Olympic peninsula,Washington
516,1,"Show #126 - Monday, March 4, 1985",PEOPLE,$300,Current princess of Monaco who dropped Jean-Paul Belmondo's son for Alain Delon's,Princess Stephanie
517,1,"Show #126 - Monday, March 4, 1985",WORD ORIGINS,$300,The tailor struck blind for having looked at Lady Godiva was 1st one of these,peeping Tom
518,1,"Show #126 - Monday, March 4, 1985",WEIGHTS & MEASURES,$300,Cups of butter in a pound,2
519,1,"Show #126 - Monday, March 4, 1985",HOWDY DOODY,$300,"Original number of Howdy's freckles, they equaled the number of U.S. states",48
520,1,"Show #126 - Monday, March 4, 1985",U.S. GEOGRAPHY,$400,The only leper colony in the U.S. is on an island in this state,Hawaii
521,1,"Show #126 - Monday, March 4, 1985",PEOPLE,$400,Georgia couple who spent their vacation renovating a N.Y. Lower East Side slum building,Former President (Jimmy) and Mrs. (Rosalynn) Carter
522,1,"Show #126 - Monday, March 4, 1985",WORD ORIGINS,$400,"From Greek ""kurpos"", meaning ""Cyprus"", which was an ancient source of this metal",copper
523,1,"Show #126 - Monday, March 4, 1985",WEIGHTS & MEASURES,$400,"From Latin ""uncia"", measurement taken from the width of a thumb",inch
524,1,"Show #126 - Monday, March 4, 1985",HOWDY DOODY,$400,"Last name of triplets Don Jose, Hector Hamhock & Phineas T.",Bluster
525,1,"Show #126 - Monday, March 4, 1985",U.S. GEOGRAPHY,$500,"These 2 states are ""Cajun Country""",Louisiana and Texas
526,1,"Show #126 - Monday, March 4, 1985",PEOPLE,$500,"""Mr. Showmanship"" whose Vegas museum's holdings include a $60,000 replica of George V's coronation robe",Liberace
527,1,"Show #126 - Monday, March 4, 1985",WORD ORIGINS,$500,Term for total chaos derived from English asylum of St. Mary of Bethlehem,bedlam
528,1,"Show #126 - Monday, March 4, 1985",WEIGHTS & MEASURES,$500,Number of feet in a fathom,6
529,1,"Show #126 - Monday, March 4, 1985",HOWDY DOODY,$500,Creature made up from parts of 8 different animals,Flubadub
530,1,"Show #126 - Monday, March 4, 1985",MOUNTAINS,$200,Mt. Logan was thought the highest on this continent till someone measured Mt. McKinley,North America
