,season,episode,category,value,clue,answer
1376,9,"Show #2038 - Wednesday, June 16, 1993",INVENTORS,$400,"He invented a steam plow & an oven, but he's best known for his elevator",(Elisha) Otis
1377,9,"Show #2038 - Wednesday, June 16, 1993",HISTORY,$400,In 1867 the last of these Japanese military directors was forced to resign,Shogun
1378,9,"Show #2038 - Wednesday, June 16, 1993",PLAYWRIGHTS & ACTRESSES,$400,He's the father of Jessica Lange's children Hannah & Samuel,Sam Shepard
1379,9,"Show #2038 - Wednesday, June 16, 1993","""S"" ON THE MAP",$600,Durban & East London are 2 of this country's chief ports,South Africa
1380,9,"Show #2038 - Wednesday, June 16, 1993",U.S. GOVERNMENT,"DD: $3,000",This program teaches employment skills to young people usually between the ages of 16 & 21,Job Corps
1381,9,"Show #2038 - Wednesday, June 16, 1993",ANIMALS,$600,These small ponies named for Scottish islands formerly pulled carts in coal mines,Shetland
1382,9,"Show #2038 - Wednesday, June 16, 1993",INVENTORS,$600,Richard Arkwright helped usher in this revolution with his invention of a spinning frame,the Industrial Revolution
1383,9,"Show #2038 - Wednesday, June 16, 1993",HISTORY,$600,In 1745 Bonnie Prince Charlie tried to regain the British throne for this ruling family,the Stuarts
1384,9,"Show #2038 - Wednesday, June 16, 1993",PLAYWRIGHTS & ACTRESSES,$600,"In 1949 she starred in ""The Smile of the World"", a play written by her husband Garson Kanin",Ruth Gordon
1385,9,"Show #2038 - Wednesday, June 16, 1993","""S"" ON THE MAP",$800,"Officially, this European country is a most serene Republic, La Serenissima Repubblica",San Marino
1386,9,"Show #2038 - Wednesday, June 16, 1993",U.S. GOVERNMENT,$800,"This agency, the GSA, operates the Federal Communications & Computer Systems",General Services Administration
1387,9,"Show #2038 - Wednesday, June 16, 1993",ANIMALS,$800,Quinnat is another name for the Chinook species of this fish,salmon
1388,9,"Show #2038 - Wednesday, June 16, 1993",INVENTORS,$800,His control mechanism for rocket apparatus earned him a place in the Inventors Hall Of Fame,(Robert) Goddard
1389,9,"Show #2038 - Wednesday, June 16, 1993",HISTORY,$800,In 1569 Lithuania & this country merged to form the largest single kingdom in Eastern Europe,Poland
1390,9,"Show #2038 - Wednesday, June 16, 1993",PLAYWRIGHTS & ACTRESSES,$800,"We hope his third wife, actress Carlotta Monterey, never called him a ""hairy ape""",Eugene O\'Neill
1391,9,"Show #2038 - Wednesday, June 16, 1993","""S"" ON THE MAP",$1000,Name shared by the largest city in Costa Rica & the seat of California's Santa Clara County,San Jose
1392,9,"Show #2038 - Wednesday, June 16, 1993",U.S. GOVERNMENT,$1000,"Set up in 1887 to regulate railroads, this commission was given authority over trucking in 1935",Interstate Commerce Commission
1393,9,"Show #2038 - Wednesday, June 16, 1993",ANIMALS,$1000,The red-spotted type of this salamander is one of the most common in the U.S.,a newt
1394,9,"Show #2038 - Wednesday, June 16, 1993",INVENTORS,$1000,"He was knighted in 1879 for a method of stamping deeds, not for his steelmaking process",(Henry) Bessemer
1395,9,"Show #2038 - Wednesday, June 16, 1993",HISTORY,"DD: $2,000","In 1975, 38 Americans died trying to rescue this U.S. merchant ship seized by Cambodian forces",the Mayaguez
1396,9,"Show #2038 - Wednesday, June 16, 1993",PLAYWRIGHTS & ACTRESSES,$1000,In the late 1800s Victorien Sardou not only wrote but directed plays for this great French actress,Sarah Bernhardt
1397,9,"Show #2038 - Wednesday, June 16, 1993",THE 1950s,,"June 2, 1953 event telecast worldwide & filmed in Technicolor",Queen Elizabeth II\'s coronation
1398,9,"Show #2031 - Monday, June 7, 1993",THE PLANETS,$100,It was located by 20th century scientists looking for Planet X,Pluto
1399,9,"Show #2031 - Monday, June 7, 1993",ACTORS ONSTAGE,$100,Angela Lansbury played this auntie whose last name was Dennis in 1966 & in 1983,Mame
1400,9,"Show #2031 - Monday, June 7, 1993",COLORS,$100,"This color named for a semiprecious stone is called ""lapis"" for short",lapis lazuli
1401,9,"Show #2031 - Monday, June 7, 1993",GEOGRAPHY,$100,"This sea whose name means ""middle of land"" is the world's largest inland sea",Mediterranean
1402,9,"Show #2031 - Monday, June 7, 1993",GROCERIES,$100,Arm & Hammer suggests using one box of this for the fridge & another for the freezer,baking soda
1403,9,"Show #2031 - Monday, June 7, 1993",ODDS & ENDS,$100,The Rosetta Stone can be seen in this museum,The British Museum
1404,9,"Show #2031 - Monday, June 7, 1993",THE PLANETS,$200,At its closest point to the sun it's only 29 million miles away,Mercury
1405,9,"Show #2031 - Monday, June 7, 1993",ACTORS ONSTAGE,$200,"A 1983 revival of ""You Can't Take It With You"" reunited Eddie Albert with this glamorous ""Green Acres"" co-star",Eva Gabor
1406,9,"Show #2031 - Monday, June 7, 1993",COLORS,$200,"It's a person who searches for game, or his favorite shade of green",hunter
1407,9,"Show #2031 - Monday, June 7, 1993",GEOGRAPHY,$200,Utah's name comes from this Indian tribe that lived there,Utes
1408,9,"Show #2031 - Monday, June 7, 1993",GROCERIES,$200,"Friskies' ""4 Flavor Crunchy Dog Food"" is called ""Come 'N"" do this",Get It
1409,9,"Show #2031 - Monday, June 7, 1993",ODDS & ENDS,$200,The clay Edward Lowe used to soak up grease in garages became this cat product,cat litter
1410,9,"Show #2031 - Monday, June 7, 1993",THE PLANETS,$300,At its closest point to the Earth it's only 26 million miles away,Venus
1411,9,"Show #2031 - Monday, June 7, 1993",ACTORS ONSTAGE,$300,In 1912 Edith Evans made her professional debut as Cressida in this play,"""Troilus and Cressida"""
1412,9,"Show #2031 - Monday, June 7, 1993",COLORS,$300,It's an American Indian word for corn as well as a shade of yellow,maize
1413,9,"Show #2031 - Monday, June 7, 1993",GEOGRAPHY,$300,Within a desert in central Asia lies one of these fertile spots named Merv,oasis
1414,9,"Show #2031 - Monday, June 7, 1993",GROCERIES,$300,"This syrup with a snow-covered dwelling on its label now comes in a ""lite"" form that has half the calories",Log Cabin
1415,9,"Show #2031 - Monday, June 7, 1993",ODDS & ENDS,$300,"For chicken pox it's 1-3 weeks; for a chicken, about 3 weeks",incubation perioid
1416,9,"Show #2031 - Monday, June 7, 1993",THE PLANETS,$400,"The first Soviet spacecraft to land on it transmitted for 20 seconds; the first U.S. craft, for 6 years",Mars
1417,9,"Show #2031 - Monday, June 7, 1993",ACTORS ONSTAGE,$400,"""Golden Palace"" star who played Faye Precious in Oliver Hailey's ""Who's Happy Now?"" in 1969",Rue McClanahan
1418,9,"Show #2031 - Monday, June 7, 1993",COLORS,$400,It's the color of the Chinese porcelain known as Blanc de Chine,white
1419,9,"Show #2031 - Monday, June 7, 1993",GEOGRAPHY,DD: $500,"This country's 1,118-mile border with Myanmar, formerly Burma, is its longest",Thailand
1420,9,"Show #2031 - Monday, June 7, 1993",GROCERIES,$400,"You could spell out this cereal's slogan, ""ABC Delicious"", with its frosted letters",Alpha-Bits
1421,9,"Show #2031 - Monday, June 7, 1993",ODDS & ENDS,$400,The White House is featured on the back on this denomination of U.S. currency,$20 bill
1422,9,"Show #2031 - Monday, June 7, 1993",THE PLANETS,$500,Some of its more than 20 satellites share orbits,Saturn
1423,9,"Show #2031 - Monday, June 7, 1993",ACTORS ONSTAGE,$500,John Raitt said he'd never acted before he played Billy Bigelow in this musical,"""Carousel"""
1424,9,"Show #2031 - Monday, June 7, 1993",COLORS,$500,In heraldry this bright color is known as gules,red
1425,9,"Show #2031 - Monday, June 7, 1993",GEOGRAPHY,$500,"Hebrew for ""fortress"", it's located about 20 miles southeast of Hebron in Israel",Masada
1426,9,"Show #2031 - Monday, June 7, 1993",GROCERIES,$500,"This brand of orange juice shares its name with a resort that's ""The Island of Las Vegas""",Tropicana
1427,9,"Show #2031 - Monday, June 7, 1993",ODDS & ENDS,$500,"Equipment used in this sport includes crampons, pitons & carabiners",mountain climbing
1428,9,"Show #2031 - Monday, June 7, 1993",MYTHOLOGY,$200,Jason went after the golden fleece & Atalanta lost a race picking up these golden objects,apples
1429,9,"Show #2031 - Monday, June 7, 1993",WORLD HISTORY,$200,Eric the Red established the first Viking colony on this island circa 985,Greenland
1430,9,"Show #2031 - Monday, June 7, 1993",PARKS,$200,Fossils of mastadons & saber-toothed cats have been excavated from this city's La Brea Tar Pits,Los Angeles
1431,9,"Show #2031 - Monday, June 7, 1993",LABOR,$200,Firms engaged in interstate commerce must pay overtime for work exceeding this number of hours per week,40
1432,9,"Show #2031 - Monday, June 7, 1993",AUTOBIOGRAPHIES,$200,More than 2.5 million hardcover copies of this Chrysler chairman's 1984 autobiography were printed,Lee Iacocca
1433,9,"Show #2031 - Monday, June 7, 1993",PARDON ME,$200,In September 1974 he accepted the presidential pardon but didn't say his mistakes had been criminal,Richard Nixon
1434,9,"Show #2031 - Monday, June 7, 1993",MYTHOLOGY,$400,Peleus & Thetis were the parents of this not-too-well-heeled man,Achilles
1435,9,"Show #2031 - Monday, June 7, 1993",WORLD HISTORY,$400,"Days after receiving life imprisonment, she was burned at the stake as a relapsed heretic",St. Joan of Arc
1436,9,"Show #2031 - Monday, June 7, 1993",PARKS,$400,You'll find the Alamo in a state park in this Texas city,San Antonio
1437,9,"Show #2031 - Monday, June 7, 1993",LABOR,$400,In 1938 this rival to the AFL was formed & John L. Lewis became its first president,CIO
1438,9,"Show #2031 - Monday, June 7, 1993",AUTOBIOGRAPHIES,$400,"Bobby Jones titled his 1960 autobiography this ""Is My Game""",Golf
1439,9,"Show #2031 - Monday, June 7, 1993",PARDON ME,$400,This French pirate was pardoned by President Madison but continued to attack U.S. ships,Jean Lafitte
1440,9,"Show #2031 - Monday, June 7, 1993",MYTHOLOGY,$600,Narcissus & Hyacinthus shared this fate after their deaths,becoming flowers
1441,9,"Show #2031 - Monday, June 7, 1993",WORLD HISTORY,$600,"After Kublai Khan's death in 1294, this empire broke up into smaller fragments",Mongol Empire
1442,9,"Show #2031 - Monday, June 7, 1993",PARKS,$600,"Vulcan Park lies on Red Mountain, overlooking this Alabama city",Birmingham
1443,9,"Show #2031 - Monday, June 7, 1993",LABOR,$600,The Walter P. Reuther Library at this city's Wayne State Univ. has the papers of many local union leaders,Detroit
1444,9,"Show #2031 - Monday, June 7, 1993",AUTOBIOGRAPHIES,$600,"This general & secretary of state wrote the 1984 memoir ""Caveat""",Alexander Haig
1445,9,"Show #2031 - Monday, June 7, 1993",PARDON ME,$600,"According to the gospels, he was the prisoner chosen instead of Jesus to receive a special pardon",Barabbas
1446,9,"Show #2031 - Monday, June 7, 1993",MYTHOLOGY,$800,Zeus bound him to a rock & Hercules unbound him,Prometheus
1447,9,"Show #2031 - Monday, June 7, 1993",WORLD HISTORY,$800,The forced union of these 2 countries prior to WWII was referred to as the Anschluss,Germany & Austria
1448,9,"Show #2031 - Monday, June 7, 1993",PARKS,"DD: $2,000",This ancient Cambodian temple complex was set aside as a national park in 1925,Angkor Wat
1449,9,"Show #2031 - Monday, June 7, 1993",LABOR,$800,Type of strike started by workers or local officials without national union authrorization,wildcat strike
1450,9,"Show #2031 - Monday, June 7, 1993",AUTOBIOGRAPHIES,$800,"""Grassroots"" is the autobiography of this former South Dakota senator & presidential nominee",George McGovern
1451,9,"Show #2031 - Monday, June 7, 1993",PARDON ME,$800,This Robin Hood of Scotland was thrown into Newgate Prison but was pardoned in 1727,Rob Roy MacGregor
1452,9,"Show #2031 - Monday, June 7, 1993",MYTHOLOGY,$1000,This wife of Odysseus was a first cousin of Clytemnestra,Penelope
1453,9,"Show #2031 - Monday, June 7, 1993",WORLD HISTORY,$1000,The 1605 Gunpowder Plot was an attempt to blow up the British parliament & this king,James I
1454,9,"Show #2031 - Monday, June 7, 1993",PARKS,$1000,The highest point on North America's Atlantic coast is Cadillac Mountain in this Maine nat'l park,Acadia
1455,9,"Show #2031 - Monday, June 7, 1993",LABOR,$1000,This 1947 act outlawed the closed shop & union political contributions in national elections,Taft-Hartley Act
1456,9,"Show #2031 - Monday, June 7, 1993",AUTOBIOGRAPHIES,$1000,"""The Man Who Invented Hollywood"" is the autobiography of this ""Intolerance"" director",D.W. Griffith
1457,9,"Show #2031 - Monday, June 7, 1993",PARDON ME,"DD: $2,000","Dionysius, the tyrant of Syracuse, pardoned this pair after being moved by their friendship",Damon & Pythias
1458,9,"Show #2031 - Monday, June 7, 1993",19th CENTURY ELECTIONS,,In 1836 Van Buren ran against Harrison for U.S. president & these 2 ran for president of Texas,Sam Houston & Stephen F. Austin
1459,9,"Show #2024 - Thursday, May 27, 1993",SICKNESS & HEALTH,$100,Using the waxed or unwaxed type of this at least once a day helps prevent gingivitis,dental floss
1460,9,"Show #2024 - Thursday, May 27, 1993",EUROPEAN CUISINE,$100,Galette des Rois is a special cake created for Twelfth Night festivities in this country,France
1461,9,"Show #2024 - Thursday, May 27, 1993",QUOTES,$100,"Mark Twain said, ""Everyone is"" one of these heavenly bodies ""and has a dark side which he never shows""",a moon
1462,9,"Show #2024 - Thursday, May 27, 1993",1893,$100,"U.S. interests deposed Queen Liliuokalani of this kingdom, paving the way for its annexation",Hawaii
1463,9,"Show #2024 - Thursday, May 27, 1993",WORLD FACTS,$100,"While kids in the U.S. have to learn 26 of these, kids in Cambodia have to learn 72",letters of the alphabet
1464,9,"Show #2024 - Thursday, May 27, 1993","TV ""O""s",$100,"He played florist, er...Father Murphy",(Merlin) Olsen
1465,9,"Show #2024 - Thursday, May 27, 1993",SICKNESS & HEALTH,$200,This form of dermatitis is named for a baby garment,diaper rash
1466,9,"Show #2024 - Thursday, May 27, 1993",EUROPEAN CUISINE,$200,Carbonnade is a Belgian beef stew made with this alcoholic brew,beer
1467,9,"Show #2024 - Thursday, May 27, 1993",QUOTES,$200,A famous quote about suckers says they're born this often,every minute
1468,9,"Show #2024 - Thursday, May 27, 1993",1893,$200,"More than 100,000 rushed to the Cherokee Strip area of this territory to claim land",Oklahoma
1469,9,"Show #2024 - Thursday, May 27, 1993",WORLD FACTS,$200,This country's Kathmandu Valley was once home to 3 principalities,Nepal
1470,9,"Show #2024 - Thursday, May 27, 1993","TV ""O""s",$200,In the mid-'70s he could be found singing between Telma Hopkins & Joyce Vincent Wilson,Tony Orlando
1471,9,"Show #2024 - Thursday, May 27, 1993",SICKNESS & HEALTH,$300,Legionnaire's Disease affects the bronchial tubes & this pair of organs,the lungs
1472,9,"Show #2024 - Thursday, May 27, 1993",EUROPEAN CUISINE,$300,"Legend says Veal Oscar was named for this Scandinavian country's King Oscar II, who liked to eat it",Sweden
1473,9,"Show #2024 - Thursday, May 27, 1993",QUOTES,$300,"Prime minister who said in 1941, ""Never give in, never give in, never, never, never, never""",Winston Churchill
1474,9,"Show #2024 - Thursday, May 27, 1993",1893,$300,Lord Stanley of Preston gave a trophy to be awarded to the best Canadian team in this sport,hockey
1475,9,"Show #2024 - Thursday, May 27, 1993",WORLD FACTS,$300,The 1494 line that split South America between Spain & Portugal also split this north Atlantic island,Greenland
1476,9,"Show #2024 - Thursday, May 27, 1993","TV ""O""s",$300,"This Lord won Emmys in 1960, 1973, 1975, 1982 & 1984",Lord Olivier
1477,9,"Show #2024 - Thursday, May 27, 1993",SICKNESS & HEALTH,$400,Singultus is the less common name for this type of diaphragmatic spasm,hiccups
1478,9,"Show #2024 - Thursday, May 27, 1993",EUROPEAN CUISINE,$400,"The delicate pasta Italians call Capelli d' angelo, we know by this name",angel hair pasta
1479,9,"Show #2024 - Thursday, May 27, 1993",QUOTES,$400,"The most famous quote from ""1984"" is undoubtedly ""Big Brother is"" doing this",watching you
1480,9,"Show #2024 - Thursday, May 27, 1993",1893,$400,Laos was added to this French Southeast Asian dependency,Indochina
1481,9,"Show #2024 - Thursday, May 27, 1993",WORLD FACTS,$400,"This country's flag has a yin-yang symbol & 4 trigrams for earth, air, fire & water",South Korea
1482,9,"Show #2024 - Thursday, May 27, 1993","TV ""O""s",$400,"This ""thirtysomething"" star directed the 1992 TV movie ""Doing Time on Maple Drive""",Ken Olin
1483,9,"Show #2024 - Thursday, May 27, 1993",SICKNESS & HEALTH,$500,Prolonged exposure to toxic chemicals may cause the aplastic type of this condition,anemia
1484,9,"Show #2024 - Thursday, May 27, 1993",EUROPEAN CUISINE,$500,Kourabiedes are buttery cookies served on special occasions in this country,Greece
1485,9,"Show #2024 - Thursday, May 27, 1993",QUOTES,$500,"This author wrote of ""making the world safe for hypocrisy"" in ""Look Homeward, Angel""",Thomas Wolfe
1486,9,"Show #2024 - Thursday, May 27, 1993",1893,$500,"This state's governor, John Peter Altgeld, pardoned the 3 surviving Haymarket Riot conspirators",Illinois
1487,9,"Show #2024 - Thursday, May 27, 1993",WORLD FACTS,DD: $800,"By a 127-6 vote, the U.N. expelled this country September 22, 1992",Yugoslavia
1488,9,"Show #2024 - Thursday, May 27, 1993","TV ""O""s",$500,"Lt. Castillo on ""Miami Vice"", he helped clean up L.A. after the 1992 riots",(Edward James) Olmos
1489,9,"Show #2024 - Thursday, May 27, 1993",U.S. CITIES,$200,"Part of the metropolitan area of this Nebraska city extends into Council Bluffs, Iowa",Omaha
1490,9,"Show #2024 - Thursday, May 27, 1993",NOTABLE WOMEN,$200,Elizabeth Gurley Flynn was a founding member of this organization abbreviated ACLU,American Civil Liberties Union
1491,9,"Show #2024 - Thursday, May 27, 1993",BROADWAY MUSICALS,$200,"The score of ""George M!"" features many of the songs he wrote, including ""Mary's A Grand Old Name""",George M. Cohan
1492,9,"Show #2024 - Thursday, May 27, 1993",NAVAL BATTLES,$200,A 400-ship Roman fleet led by Octavian & Agrippa defeated the fleets of these 2 lovers at Actium in 31 B.C.,Antony & Cleopatra
1493,9,"Show #2024 - Thursday, May 27, 1993",ESSAYS,$200,"This Thoreau essay was originally titled ""Resistance to Civil Government""","""Civil Disobedience"""
1494,9,"Show #2024 - Thursday, May 27, 1993",BUSINESS & INDUSTRY,$200,This tycoon's broadcasting company owns the Omni Hotel in Atlanta,Ted Turner
1495,9,"Show #2024 - Thursday, May 27, 1993",U.S. CITIES,$400,This university city on San Francisco Bay was named for an early 18th century Anglican bishop,Berkeley
1496,9,"Show #2024 - Thursday, May 27, 1993",NOTABLE WOMEN,$400,From 1970 to 1974 she was Secretary of State for Education & Science under PM Edward Heath,Margaret Thatcher
1497,9,"Show #2024 - Thursday, May 27, 1993",BROADWAY MUSICALS,$400,"In Germany this musical is known as ""Der Mann von La Mancha""",The Man of La Mancha
1498,9,"Show #2024 - Thursday, May 27, 1993",NAVAL BATTLES,$400,Sir Francis Drake was second in command when the British defeated this fleet in 1588,the Spanish Armada
1499,9,"Show #2024 - Thursday, May 27, 1993",ESSAYS,$400,"This series of 85 essays urging ratification of the Constitution was written under the pen name ""Publius""","""The Federalist Papers"""
1500,9,"Show #2024 - Thursday, May 27, 1993",BUSINESS & INDUSTRY,$400,This company was named for the brothers who began making antiseptic surgical dressings in 1885,Johnson & Johnson
1501,9,"Show #2024 - Thursday, May 27, 1993",U.S. CITIES,$600,The Cuyahoga River divides this Ohio city into an east side & a west side,Cleveland
1502,9,"Show #2024 - Thursday, May 27, 1993",BROADWAY MUSICALS,$600,"She starred on Broadway in ""Fanny"" in 1954, 15 years before she began mothering ""The Brady Bunch""",Florence Henderson
1503,9,"Show #2024 - Thursday, May 27, 1993",NAVAL BATTLES,$600,"In this 1805 battle near Cadiz, Spain, no British ships were lost, but Napoleon lost about 20",Trafalgar
1504,9,"Show #2024 - Thursday, May 27, 1993",ESSAYS,$600,"In his essay ""Areopagitica"", this ""Paradise Lost"" author argued against censorship of the press",(John) Milton
1505,9,"Show #2024 - Thursday, May 27, 1993",BUSINESS & INDUSTRY,$600,"This hot cereal company's plant in Cedar Rapids, Iowa is the world's largest cereal mill under one roof",Quaker Oats
1506,9,"Show #2024 - Thursday, May 27, 1993",U.S. CITIES,$800,A Michigan city is named for this Ottawa chief who fought the British in the French & Indian War,Pontiac
1507,9,"Show #2024 - Thursday, May 27, 1993",BROADWAY MUSICALS,DD: $500,"""The Unsinkable Molly Brown"" was Meredith Willson's second musical, this was his first",The Music Man
1508,9,"Show #2024 - Thursday, May 27, 1993",NAVAL BATTLES,$800,"Russia used the first ship-to-ship explosive shells in 1853, during this war",the Crimean War
1509,9,"Show #2024 - Thursday, May 27, 1993",ESSAYS,$800,"This marine biologist's first book, ""Under the Sea-Wind"", grew out of her 1937 essay ""Undersea""",Rachel Carson
1510,9,"Show #2024 - Thursday, May 27, 1993",BUSINESS & INDUSTRY,$800,This Minneapolis butter company has used an Indian maiden as its symbol since 1924,Land O\'Lakes
1511,9,"Show #2024 - Thursday, May 27, 1993",U.S. CITIES,$1000,"Explorer George Rogers Clark is buried in this largest Kentucky city, which he helped found in 1778",Louisville
1512,9,"Show #2024 - Thursday, May 27, 1993",BROADWAY MUSICALS,$1000,This 1960 show about a legendary king was the last musical directed by Moss Hart,Camelot
1513,9,"Show #2024 - Thursday, May 27, 1993",NAVAL BATTLES,$1000,In May 1942 the U.S. & Japan fought the first all-air naval battle in this sea off Australia,the Coral Sea
1514,9,"Show #2024 - Thursday, May 27, 1993",ESSAYS,$1000,"In 1841 he published a series of essays which included perhaps his most famous one, ""Self-Reliance""",Ralph Waldo Emerson
1515,9,"Show #2024 - Thursday, May 27, 1993",BUSINESS & INDUSTRY,"DD: $3,500","The letter ""L"" in the name of this cosmetics giant came from the last name of partner Charles Lachman",Revlon
1516,9,"Show #2024 - Thursday, May 27, 1993",MEN OF SCIENCE,,"In addition to a pendulum, Jean Foucault made a simple one of these to prove the Earth rotated",gyroscope
1517,9,"Show #2020 - Friday, May 21, 1993",MEXICO,$100,This resort city is famous for the cliff divers of La Quebrada,Acapulco
1518,9,"Show #2020 - Friday, May 21, 1993",TV TRIVIA,$100,"Kurt Russell's father, Bing Russell, played a deputy sheriff on this series set on the Ponderosa",Bonanza
1519,9,"Show #2020 - Friday, May 21, 1993",MONEY SUPERSTITIONS,$100,"When you give one of these to a man, a coin or bill should be in it so he'll never be out of money",a wallet
1520,9,"Show #2020 - Friday, May 21, 1993",BUGS,$100,"This bug has been called a ""hundred-legger""",a centipede
1521,9,"Show #2020 - Friday, May 21, 1993",MEDALS & DECORATIONS,$100,In 1882 the emperor of this country established the Order of the Double Dragon for foreigners,China
1522,9,"Show #2020 - Friday, May 21, 1993",PROVERBS,$100,"""All things come to him who"" does this",waits
1523,9,"Show #2020 - Friday, May 21, 1993",MEXICO,$200,"Bohemia, Superior & Dos Equis are brands of this produced in Mexico",beer
1524,9,"Show #2020 - Friday, May 21, 1993",TV TRIVIA,$200,"Lee Majors not only starred in this series, he sang its theme song, ""The Unknown Stuntman""",The Fall Guy
1525,9,"Show #2020 - Friday, May 21, 1993",MONEY SUPERSTITIONS,$200,"If your left hand does this, money is coming",itches
1526,9,"Show #2020 - Friday, May 21, 1993",BUGS,$200,The field & house types of this chirping insect are raised & sold as fish bait,crickets
1527,9,"Show #2020 - Friday, May 21, 1993",MEDALS & DECORATIONS,DD: $500,In August 1992 the medal whose reverse is seen here was presented in this country,Spain
1528,9,"Show #2020 - Friday, May 21, 1993",PROVERBS,$200,"This type of ""fruit is sweet"" or ""sweetest""",forbidden
1529,9,"Show #2020 - Friday, May 21, 1993",MEXICO,$300,This 760-mile-long peninsula forms the western border of the Gulf of California,the Baja
1530,9,"Show #2020 - Friday, May 21, 1993",TV TRIVIA,$300,"Of all Mr. Newhart's TV series, this one has the shortest name",Bob
1531,9,"Show #2020 - Friday, May 21, 1993",MONEY SUPERSTITIONS,$300,A groom may give a bride a penny to wear in this for good luck,a shoe
1532,9,"Show #2020 - Friday, May 21, 1993",BUGS,$300,Types of this bug transmit Rocky Mountain spotted fever,a tick
1533,9,"Show #2020 - Friday, May 21, 1993",MEDALS & DECORATIONS,$300,"There are Army, Navy & Air Force versions of this highest U.S. medal",the Congressional Medal of Honor
1534,9,"Show #2020 - Friday, May 21, 1993",PROVERBS,$300,"In ""The Tempest"", Shakespeare wrote, ""Misery acquaints a man with strange"" ones of these",bedfellows
1535,9,"Show #2020 - Friday, May 21, 1993",MEXICO,$400,"Though Victor Hugo & Garibaldi petitioned to save this emperor's life, he was executed in 1867",Maximilian
1536,9,"Show #2020 - Friday, May 21, 1993",TV TRIVIA,$400,"On ""The Addams Family"", she played Morticia & Morticia's sister Ophelia",Carolyn Jones
1537,9,"Show #2020 - Friday, May 21, 1993",MONEY SUPERSTITIONS,$400,Turn over a silver coin in your pocket when you see this heavenly body & your wish will come true,the Moon
1538,9,"Show #2020 - Friday, May 21, 1993",BUGS,$400,The smallest of these insects is the pygmy locust at less than 1/2 inch in length,a grasshopper
1539,9,"Show #2020 - Friday, May 21, 1993",MEDALS & DECORATIONS,$400,"This country established an Independence Medal in 1924, throwing out the old Ottoman Empire Orders",Turkey
1540,9,"Show #2020 - Friday, May 21, 1993",PROVERBS,$400,"On this holiday ""all the birds of the air in couples do join""",Valentine\'s Day
1541,9,"Show #2020 - Friday, May 21, 1993",MEXICO,$500,"Every December 12, Mexicans converge on a basilica in Mexico City to honor the virgin of this place",Guadalupe
1542,9,"Show #2020 - Friday, May 21, 1993",TV TRIVIA,$500,"Now a sales rep, Larry Mazzeo used the name Larry Mathews when he played Ritchie on this TV series",The Dick Van Dyke Show
1543,9,"Show #2020 - Friday, May 21, 1993",MONEY SUPERSTITIONS,$500,Carrying a coin with this year stamped on it is supposed to bring you good luck,the year of your birth
1544,9,"Show #2020 - Friday, May 21, 1993",BUGS,$500,This North American spider is distinguished by a violin-shaped mark on its back,the brown recluse spider
1545,9,"Show #2020 - Friday, May 21, 1993",MEDALS & DECORATIONS,$500,Great services to this country are rewarded with the Order of Henry the Navigator,Portugal
1546,9,"Show #2020 - Friday, May 21, 1993",PROVERBS,$500,"According to Ovid, ""To be loved"" you have to be this",lovable
1547,9,"Show #2020 - Friday, May 21, 1993",WORLD HISTORY,$200,In 1963 this former British P.M. became an honorary citizen of the U.S. by an act of Congress,Winston Churchill
1548,9,"Show #2020 - Friday, May 21, 1993",MYTHOLOGY,$200,"Castor, Pollux & Theseus accompanied Jason on his journey aboard this ship",the Argo
1549,9,"Show #2020 - Friday, May 21, 1993",U.S. STATES,$200,The world's most powerful solar telescope is near Tucson in this state,Arizona
1550,9,"Show #2020 - Friday, May 21, 1993",PIRATES,$200,"Although most of these featured a skull & crossbones, some had flaming swords or hourglasses",pirate flags (or the jolly roger)
1551,9,"Show #2020 - Friday, May 21, 1993",SCIENCE,$200,An astroblame is a scar on the Earth's surface caused by one of these,a meteor
1552,9,"Show #2020 - Friday, May 21, 1993",COMPOSERS,$200,"Shortly before his death, this ""Nutcracker"" composer received an hon. doctorate from Cambridge Univ.",Tchaikovsky
1553,9,"Show #2020 - Friday, May 21, 1993",WORLD HISTORY,$400,"He was the first president of Gran Colombia; after all , he helped liberate it",Simón Bolívar
1554,9,"Show #2020 - Friday, May 21, 1993",MYTHOLOGY,$400,He was condemned to support the heavens after supporting Cronus' war against the Olympians,Atlas
1555,9,"Show #2020 - Friday, May 21, 1993",U.S. STATES,$400,An 1867 flood in this state allowed a steamboat to travel down Chattanooga's Main Street,Tennessee
1556,9,"Show #2020 - Friday, May 21, 1993",PIRATES,$400,"Several pirates of the Indian Ocean, including William Kidd, used this large island off the African coast as a haven",Madagascar
1557,9,"Show #2020 - Friday, May 21, 1993",SCIENCE,$400,"These warm, dry winds can raise the temperature at the base of the Rockies as much as 40º F. in 1 hour",the Chinooks
1558,9,"Show #2020 - Friday, May 21, 1993",COMPOSERS,$400,"In addition to marches, he composed an orchestral piece inspired by the novel ""Ben-Hur""",Sousa
1559,9,"Show #2020 - Friday, May 21, 1993",WORLD HISTORY,$600,This French king was condemned in mid-January 1793 & was executed January 21,Louis XVI
1560,9,"Show #2020 - Friday, May 21, 1993",MYTHOLOGY,$600,"Some poets described this dog as having 50 heads, but he's usually shown with 3",Cerberus
1561,9,"Show #2020 - Friday, May 21, 1993",U.S. STATES,$600,In 1992 most of this state's permanent residents got $915.84 from its oil revenues,Alaska
